location,sex,age,cause_id,year,val,last_update
High SDI,Male,75-79 years,503,2000,823.4634279,12/31/2019
High SDI,Female,75-79 years,503,2000,1174.044737,12/31/2019
High SDI,Male,80+ years,503,2000,1842.936549,12/31/2019
High SDI,Female,80+ years,503,2000,5081.932662,12/31/2019
High SDI,Male,15-19 years,504,2006,23.39354262,12/31/2019
High SDI,Female,15-19 years,504,2006,15.66849625,12/31/2019
High SDI,Male,20-24 years,504,2006,36.63586455,12/31/2019
High SDI,Female,20-24 years,504,2006,24.6031765,12/31/2019
High SDI,Male,25-29 years,504,2006,52.90073028,12/31/2019
High SDI,Female,25-29 years,504,2006,36.86034194,12/31/2019
High SDI,Male,30-34 years,504,2006,76.36291448,12/31/2019
High SDI,Female,30-34 years,504,2006,45.83913145,12/31/2019
High SDI,Male,35-39 years,504,2006,114.6207837,12/31/2019
High SDI,Female,35-39 years,504,2006,70.18798639,12/31/2019
High SDI,Male,40-44 years,504,2006,178.6940709,12/31/2019
High SDI,Female,40-44 years,504,2006,102.0765889,12/31/2019
High SDI,Male,45-49 years,504,2006,264.4232418,12/31/2019
High SDI,Female,45-49 years,504,2006,146.9868946,12/31/2019
High SDI,Male,50-54 years,504,2006,404.7524971,12/31/2019
High SDI,Female,50-54 years,504,2006,210.2943721,12/31/2019
High SDI,Male,55-59 years,504,2006,613.1353457,12/31/2019
High SDI,Female,55-59 years,504,2006,334.7463682,12/31/2019
High SDI,Male,60-64 years,504,2006,826.8093361,12/31/2019
High SDI,Female,60-64 years,504,2006,504.5575694,12/31/2019
High SDI,Male,65-69 years,504,2006,1323.483361,12/31/2019
High SDI,Female,65-69 years,504,2006,925.4356724,12/31/2019
High SDI,Male,70-74 years,504,2006,2175.877499,12/31/2019
High SDI,Female,70-74 years,504,2006,1892.758834,12/31/2019
High SDI,Male,75-79 years,504,2006,3432.91659,12/31/2019
High SDI,Female,75-79 years,504,2006,3899.837477,12/31/2019
High SDI,Male,80+ years,504,2006,13645.67574,12/31/2019
High SDI,Female,80+ years,504,2006,32640.89226,12/31/2019
Low SDI,Male,5-9 years,496,2004,371.8408173,12/31/2019
Low SDI,Female,5-9 years,496,2004,269.5383156,12/31/2019
Low SDI,Male,10-14 years,496,2004,374.1536988,12/31/2019
Low SDI,Female,10-14 years,496,2004,320.1775293,12/31/2019
Low SDI,Male,15-19 years,496,2004,691.9279247,12/31/2019
Low SDI,Female,15-19 years,496,2004,496.1270874,12/31/2019
Low SDI,Male,20-24 years,496,2004,1079.409788,12/31/2019
Low SDI,Female,20-24 years,496,2004,729.6934321,12/31/2019
Low SDI,Male,25-29 years,496,2004,1109.063458,12/31/2019
Low SDI,Female,25-29 years,496,2004,952.8589584,12/31/2019
Low SDI,Male,30-34 years,496,2004,1529.775487,12/31/2019
Low SDI,Female,30-34 years,496,2004,1412.530959,12/31/2019
Low SDI,Male,35-39 years,496,2004,2174.506919,12/31/2019
Low SDI,Female,35-39 years,496,2004,2183.08692,12/31/2019
Low SDI,Male,40-44 years,496,2004,4338.638108,12/31/2019
Low SDI,Female,40-44 years,496,2004,3285.515787,12/31/2019
Low SDI,Male,45-49 years,496,2004,5775.157718,12/31/2019
Low SDI,Female,45-49 years,496,2004,5167.805808,12/31/2019
Low SDI,Male,50-54 years,496,2004,9207.085186,12/31/2019
Low SDI,Female,50-54 years,496,2004,7398.238808,12/31/2019
Low SDI,Male,55-59 years,496,2004,10837.38715,12/31/2019
Low SDI,Female,55-59 years,496,2004,9197.789039,12/31/2019
Low SDI,Male,60-64 years,496,2004,15183.72705,12/31/2019
Low SDI,Female,60-64 years,496,2004,11732.2565,12/31/2019
Low SDI,Male,65-69 years,496,2004,17005.41416,12/31/2019
Low SDI,Female,65-69 years,496,2004,14260.59277,12/31/2019
Low SDI,Male,70-74 years,496,2004,15414.69464,12/31/2019
Low SDI,Female,70-74 years,496,2004,13443.48429,12/31/2019
Low SDI,Male,75-79 years,496,2004,13025.50672,12/31/2019
Low SDI,Female,75-79 years,496,2004,12992.43102,12/31/2019
Low SDI,Male,80+ years,496,2004,10249.11462,12/31/2019
Low SDI,Female,80+ years,496,2004,12461.78939,12/31/2019
Low SDI,Male,<5 years,497,2004,509.1562341,12/31/2019
Low SDI,Female,<5 years,497,2004,279.7663514,12/31/2019
Low SDI,Male,5-9 years,497,2004,78.71141285,12/31/2019
Low SDI,Female,5-9 years,497,2004,46.79588255,12/31/2019
Low SDI,Male,10-14 years,497,2004,87.65805632,12/31/2019
Low SDI,Female,10-14 years,497,2004,58.81790888,12/31/2019
Low SDI,Male,15-19 years,497,2004,165.8748313,12/31/2019
Low SDI,Female,15-19 years,497,2004,81.11767682,12/31/2019
Low SDI,Male,20-24 years,497,2004,266.6578846,12/31/2019
Low SDI,Female,20-24 years,497,2004,109.874667,12/31/2019
Low SDI,Male,25-29 years,497,2004,243.7419607,12/31/2019
Low SDI,Female,25-29 years,497,2004,144.5541891,12/31/2019
Low SDI,Male,30-34 years,497,2004,308.6802223,12/31/2019
Low SDI,Female,30-34 years,497,2004,254.0580737,12/31/2019
Low SDI,Male,35-39 years,497,2004,412.4323588,12/31/2019
Low SDI,Female,35-39 years,497,2004,395.8275819,12/31/2019
Low SDI,Male,40-44 years,497,2004,702.7233342,12/31/2019
Low SDI,Female,40-44 years,497,2004,624.4866055,12/31/2019
Low SDI,Male,45-49 years,497,2004,743.0814769,12/31/2019
Low SDI,Female,45-49 years,497,2004,756.9562567,12/31/2019
Low SDI,Male,50-54 years,497,2004,1034.742107,12/31/2019
Low SDI,Female,50-54 years,497,2004,902.0176278,12/31/2019
Low SDI,Male,55-59 years,497,2004,1194.141778,12/31/2019
Low SDI,Female,55-59 years,497,2004,1124.596291,12/31/2019
Low SDI,Male,60-64 years,497,2004,1077.602413,12/31/2019
Low SDI,Female,60-64 years,497,2004,1036.226674,12/31/2019
Low SDI,Male,65-69 years,497,2004,1221.327946,12/31/2019
Low SDI,Female,65-69 years,497,2004,1148.223358,12/31/2019
Low SDI,Male,70-74 years,497,2004,993.3482067,12/31/2019
Low SDI,Female,70-74 years,497,2004,993.7460118,12/31/2019
Low SDI,Male,75-79 years,497,2004,804.8439927,12/31/2019
Low SDI,Female,75-79 years,497,2004,795.4961869,12/31/2019
Low SDI,Male,80+ years,497,2004,815.8852142,12/31/2019
Low SDI,Female,80+ years,497,2004,784.845513,12/31/2019
Low SDI,Male,15-19 years,498,2004,44.47868281,12/31/2019
Low SDI,Female,15-19 years,498,2004,127.2243077,12/31/2019
Low SDI,Male,20-24 years,498,2004,98.83303001,12/31/2019
Low SDI,Female,20-24 years,498,2004,154.3917622,12/31/2019
Low SDI,Male,25-29 years,498,2004,185.8048144,12/31/2019
Low SDI,Female,25-29 years,498,2004,298.3428263,12/31/2019
Low SDI,Male,30-34 years,498,2004,342.8815017,12/31/2019
Low SDI,Female,30-34 years,498,2004,469.4258755,12/31/2019
Low SDI,Male,35-39 years,498,2004,566.3370421,12/31/2019
Low SDI,Female,35-39 years,498,2004,786.0934791,12/31/2019
Low SDI,Male,40-44 years,498,2004,984.0858636,12/31/2019
Low SDI,Female,40-44 years,498,2004,1130.011283,12/31/2019
Low SDI,Male,45-49 years,498,2004,1505.511023,12/31/2019
Low SDI,Female,45-49 years,498,2004,1890.932177,12/31/2019
Low SDI,Male,50-54 years,498,2004,2187.764608,12/31/2019
Low SDI,Female,50-54 years,498,2004,2819.269306,12/31/2019
Low SDI,Male,55-59 years,498,2004,2643.050081,12/31/2019
Low SDI,Female,55-59 years,498,2004,3670.323786,12/31/2019
Low SDI,Male,60-64 years,498,2004,3701.08739,12/31/2019
Low SDI,Female,60-64 years,498,2004,4884.049259,12/31/2019
Low SDI,Male,65-69 years,498,2004,4261.023832,12/31/2019
Low SDI,Female,65-69 years,498,2004,6382.425255,12/31/2019
Low SDI,Male,70-74 years,498,2004,4730.551267,12/31/2019
Low SDI,Female,70-74 years,498,2004,7638.06943,12/31/2019
Low SDI,Male,75-79 years,498,2004,4422.820076,12/31/2019
Low SDI,Female,75-79 years,498,2004,7807.188558,12/31/2019
Low SDI,Male,80+ years,498,2004,5394.483216,12/31/2019
Low SDI,Female,80+ years,498,2004,12408.0658,12/31/2019
Low SDI,Male,<5 years,499,2004,1612.033315,12/31/2019
Low SDI,Female,<5 years,499,2004,1675.522607,12/31/2019
Low SDI,Male,5-9 years,499,2004,146.6863079,12/31/2019
Low SDI,Female,5-9 years,499,2004,94.5575834,12/31/2019
Low SDI,Male,10-14 years,499,2004,82.41544851,12/31/2019
Low SDI,Female,10-14 years,499,2004,96.76425356,12/31/2019
Low SDI,Male,15-19 years,499,2004,214.0117487,12/31/2019
Low SDI,Female,15-19 years,499,2004,66.37335239,12/31/2019
Low SDI,Male,20-24 years,499,2004,175.7846764,12/31/2019
Low SDI,Female,20-24 years,499,2004,90.16146931,12/31/2019
Low SDI,Male,25-29 years,499,2004,234.5148511,12/31/2019
Low SDI,Female,25-29 years,499,2004,152.3989586,12/31/2019
Low SDI,Male,30-34 years,499,2004,269.0961946,12/31/2019
Low SDI,Female,30-34 years,499,2004,121.2639072,12/31/2019
Low SDI,Male,35-39 years,499,2004,271.539212,12/31/2019
Low SDI,Female,35-39 years,499,2004,161.8150406,12/31/2019
Low SDI,Male,40-44 years,499,2004,406.2210513,12/31/2019
Low SDI,Female,40-44 years,499,2004,191.7029352,12/31/2019
Low SDI,Male,45-49 years,499,2004,541.4083622,12/31/2019
Low SDI,Female,45-49 years,499,2004,233.7904296,12/31/2019
Low SDI,Male,50-54 years,499,2004,561.6541966,12/31/2019
Low SDI,Female,50-54 years,499,2004,244.1843758,12/31/2019
Low SDI,Male,55-59 years,499,2004,959.2571757,12/31/2019
Low SDI,Female,55-59 years,499,2004,348.2931136,12/31/2019
Low SDI,Male,60-64 years,499,2004,824.2966952,12/31/2019
Low SDI,Female,60-64 years,499,2004,412.4208626,12/31/2019
Low SDI,Male,65-69 years,499,2004,851.806901,12/31/2019
Low SDI,Female,65-69 years,499,2004,364.4441497,12/31/2019
Low SDI,Male,70-74 years,499,2004,695.9559643,12/31/2019
Low SDI,Female,70-74 years,499,2004,429.2771919,12/31/2019
Low SDI,Male,75-79 years,499,2004,627.8180952,12/31/2019
Low SDI,Female,75-79 years,499,2004,525.0658895,12/31/2019
Low SDI,Male,80+ years,499,2004,762.9175833,12/31/2019
Low SDI,Female,80+ years,499,2004,764.05753,12/31/2019
Low SDI,Male,30-34 years,500,2004,3.56423065,12/31/2019
Low SDI,Female,30-34 years,500,2004,3.408757891,12/31/2019
Low SDI,Male,35-39 years,500,2004,4.78232658,12/31/2019
Low SDI,Female,35-39 years,500,2004,4.235901229,12/31/2019
Low SDI,Male,40-44 years,500,2004,23.79758196,12/31/2019
Low SDI,Female,40-44 years,500,2004,22.12885693,12/31/2019
Low SDI,Male,45-49 years,500,2004,33.82425387,12/31/2019
Low SDI,Female,45-49 years,500,2004,37.99080243,12/31/2019
Low SDI,Male,50-54 years,500,2004,60.17290253,12/31/2019
Low SDI,Female,50-54 years,500,2004,58.35871949,12/31/2019
Low SDI,Male,55-59 years,500,2004,104.7666947,12/31/2019
Low SDI,Female,55-59 years,500,2004,105.5357767,12/31/2019
Low SDI,Male,60-64 years,500,2004,169.9635168,12/31/2019
Low SDI,Female,60-64 years,500,2004,187.2286395,12/31/2019
Low SDI,Male,65-69 years,500,2004,248.8138831,12/31/2019
Low SDI,Female,65-69 years,500,2004,293.3967757,12/31/2019
Low SDI,Male,70-74 years,500,2004,393.4470881,12/31/2019
Low SDI,Female,70-74 years,500,2004,504.4936279,12/31/2019
Low SDI,Male,75-79 years,500,2004,503.9220554,12/31/2019
Low SDI,Female,75-79 years,500,2004,710.5031619,12/31/2019
Low SDI,Male,80+ years,500,2004,1287.675995,12/31/2019
Low SDI,Female,80+ years,500,2004,2169.362877,12/31/2019
Low SDI,Male,40-44 years,502,2004,12.56466188,12/31/2019
Low SDI,Female,40-44 years,502,2004,4.971843799,12/31/2019
Low SDI,Male,45-49 years,502,2004,18.57233173,12/31/2019
Low SDI,Female,45-49 years,502,2004,5.237227937,12/31/2019
Low SDI,Male,50-54 years,502,2004,37.53411936,12/31/2019
Low SDI,Female,50-54 years,502,2004,12.0975654,12/31/2019
Low SDI,Male,55-59 years,502,2004,65.41696117,12/31/2019
Low SDI,Female,55-59 years,502,2004,16.57839645,12/31/2019
Low SDI,Male,60-64 years,502,2004,88.47485097,12/31/2019
Low SDI,Female,60-64 years,502,2004,64.84916543,12/31/2019
Low SDI,Male,65-69 years,502,2004,129.5261919,12/31/2019
Low SDI,Female,65-69 years,502,2004,47.29863203,12/31/2019
Low SDI,Male,70-74 years,502,2004,176.2798583,12/31/2019
Low SDI,Female,70-74 years,502,2004,61.82965033,12/31/2019
Low SDI,Male,75-79 years,502,2004,161.1191319,12/31/2019
Low SDI,Female,75-79 years,502,2004,77.15896255,12/31/2019
Low SDI,Male,80+ years,502,2004,217.7678266,12/31/2019
Low SDI,Female,80+ years,502,2004,188.2069519,12/31/2019
Low SDI,Male,<5 years,503,2004,449.6100784,12/31/2019
Low SDI,Female,<5 years,503,2004,339.7284529,12/31/2019
Low SDI,Male,5-9 years,503,2004,18.24893993,12/31/2019
Low SDI,Female,5-9 years,503,2004,31.90591657,12/31/2019
Low SDI,Male,10-14 years,503,2004,39.41985538,12/31/2019
Low SDI,Female,10-14 years,503,2004,37.22475625,12/31/2019
Low SDI,Male,15-19 years,503,2004,47.08120776,12/31/2019
Low SDI,Female,15-19 years,503,2004,34.91981385,12/31/2019
Low SDI,Male,20-24 years,503,2004,74.57106381,12/31/2019
Low SDI,Female,20-24 years,503,2004,57.97067316,12/31/2019
Low SDI,Male,25-29 years,503,2004,81.45325424,12/31/2019
Low SDI,Female,25-29 years,503,2004,71.37948149,12/31/2019
Low SDI,Male,30-34 years,503,2004,87.97813142,12/31/2019
Low SDI,Female,30-34 years,503,2004,53.17239135,12/31/2019
Low SDI,Male,35-39 years,503,2004,101.367428,12/31/2019
Low SDI,Female,35-39 years,503,2004,63.30399212,12/31/2019
Low SDI,Male,40-44 years,503,2004,108.0564507,12/31/2019
Low SDI,Female,40-44 years,503,2004,69.63793888,12/31/2019
Low SDI,Male,45-49 years,503,2004,114.7485181,12/31/2019
Low SDI,Female,45-49 years,503,2004,57.20654983,12/31/2019
Low SDI,Male,50-54 years,503,2004,143.4681563,12/31/2019
Low SDI,Female,50-54 years,503,2004,59.73341098,12/31/2019
Low SDI,Male,55-59 years,503,2004,144.0505059,12/31/2019
Low SDI,Female,55-59 years,503,2004,69.85084045,12/31/2019
Low SDI,Male,60-64 years,503,2004,154.2611257,12/31/2019
Low SDI,Female,60-64 years,503,2004,75.05672703,12/31/2019
Low SDI,Male,65-69 years,503,2004,181.5250724,12/31/2019
Low SDI,Female,65-69 years,503,2004,88.17075419,12/31/2019
Low SDI,Male,70-74 years,503,2004,144.3348452,12/31/2019
Low SDI,Female,70-74 years,503,2004,100.6482669,12/31/2019
Low SDI,Male,75-79 years,503,2004,95.80586415,12/31/2019
Low SDI,Female,75-79 years,503,2004,94.68289733,12/31/2019
Low SDI,Male,80+ years,503,2004,104.9743513,12/31/2019
Low SDI,Female,80+ years,503,2004,117.5749846,12/31/2019
Low SDI,Male,15-19 years,504,2004,50.69158258,12/31/2019
Low SDI,Female,15-19 years,504,2004,68.09699181,12/31/2019
Low SDI,Male,20-24 years,504,2004,47.70938134,12/31/2019
Low SDI,Female,20-24 years,504,2004,64.87225402,12/31/2019
Low SDI,Male,25-29 years,504,2004,42.44179024,12/31/2019
Low SDI,Female,25-29 years,504,2004,66.59170001,12/31/2019
Low SDI,Male,30-34 years,504,2004,52.57209069,12/31/2019
Low SDI,Female,30-34 years,504,2004,52.58356137,12/31/2019
Low SDI,Male,35-39 years,504,2004,68.27074406,12/31/2019
Low SDI,Female,35-39 years,504,2004,69.70675076,12/31/2019
Low SDI,Male,40-44 years,504,2004,122.1373954,12/31/2019
Low SDI,Female,40-44 years,504,2004,69.90742577,12/31/2019
Low SDI,Male,45-49 years,504,2004,142.2301977,12/31/2019
Low SDI,Female,45-49 years,504,2004,78.22758121,12/31/2019
Low SDI,Male,50-54 years,504,2004,186.35943,12/31/2019
Low SDI,Female,50-54 years,504,2004,113.5166732,12/31/2019
Low SDI,Male,55-59 years,504,2004,209.6544957,12/31/2019
Low SDI,Female,55-59 years,504,2004,138.064618,12/31/2019
Low SDI,Male,60-64 years,504,2004,170.0328146,12/31/2019
Low SDI,Female,60-64 years,504,2004,146.1202813,12/31/2019
Low SDI,Male,65-69 years,504,2004,211.6312249,12/31/2019
Low SDI,Female,65-69 years,504,2004,181.74506,12/31/2019
Low SDI,Male,70-74 years,504,2004,223.783431,12/31/2019
Low SDI,Female,70-74 years,504,2004,227.1169094,12/31/2019
Low SDI,Male,75-79 years,504,2004,204.7407782,12/31/2019
Low SDI,Female,75-79 years,504,2004,246.9713193,12/31/2019
Low SDI,Male,80+ years,504,2004,267.3365735,12/31/2019
Low SDI,Female,80+ years,504,2004,412.7049471,12/31/2019
High SDI,Male,<5 years,492,2001,7.328432462,12/31/2019
High SDI,Female,<5 years,492,2001,7.435040358,12/31/2019
High SDI,Male,5-9 years,492,2001,6.336513264,12/31/2019
High SDI,Female,5-9 years,492,2001,5.913217619,12/31/2019
High SDI,Male,10-14 years,492,2001,12.26400467,12/31/2019
High SDI,Female,10-14 years,492,2001,14.05916433,12/31/2019
High SDI,Male,15-19 years,492,2001,20.34819837,12/31/2019
High SDI,Female,15-19 years,492,2001,21.87479266,12/31/2019
High SDI,Male,20-24 years,492,2001,29.37095989,12/31/2019
High SDI,Female,20-24 years,492,2001,29.91187279,12/31/2019
High SDI,Male,25-29 years,492,2001,38.88054453,12/31/2019
High SDI,Female,25-29 years,492,2001,43.34989474,12/31/2019
High SDI,Male,30-34 years,492,2001,59.18180401,12/31/2019
High SDI,Female,30-34 years,492,2001,65.5570574,12/31/2019
High SDI,Male,35-39 years,492,2001,94.74020004,12/31/2019
High SDI,Female,35-39 years,492,2001,102.4343229,12/31/2019
High SDI,Male,40-44 years,492,2001,137.7229694,12/31/2019
High SDI,Female,40-44 years,492,2001,154.8878781,12/31/2019
High SDI,Male,45-49 years,492,2001,195.4282819,12/31/2019
High SDI,Female,45-49 years,492,2001,222.7896096,12/31/2019
High SDI,Male,50-54 years,492,2001,273.2230532,12/31/2019
High SDI,Female,50-54 years,492,2001,317.461495,12/31/2019
High SDI,Male,55-59 years,492,2001,348.6138794,12/31/2019
High SDI,Female,55-59 years,492,2001,421.0435925,12/31/2019
High SDI,Male,60-64 years,492,2001,487.6430031,12/31/2019
High SDI,Female,60-64 years,492,2001,636.8894554,12/31/2019
High SDI,Male,65-69 years,492,2001,669.9357805,12/31/2019
High SDI,Female,65-69 years,492,2001,1019.47388,12/31/2019
High SDI,Male,70-74 years,492,2001,959.3852911,12/31/2019
High SDI,Female,70-74 years,492,2001,1615.489235,12/31/2019
High SDI,Male,75-79 years,492,2001,1117.655913,12/31/2019
High SDI,Female,75-79 years,492,2001,2425.546178,12/31/2019
High SDI,Male,80+ years,492,2001,2774.048289,12/31/2019
High SDI,Female,80+ years,492,2001,8281.987663,12/31/2019
High SDI,Male,15-19 years,493,2001,189.9974379,12/31/2019
High SDI,Female,15-19 years,493,2001,92.53197119,12/31/2019
High SDI,Male,20-24 years,493,2001,402.7471882,12/31/2019
High SDI,Female,20-24 years,493,2001,171.573221,12/31/2019
High SDI,Male,25-29 years,493,2001,798.4769963,12/31/2019
High SDI,Female,25-29 years,493,2001,288.8212056,12/31/2019
High SDI,Male,30-34 years,493,2001,2047.046434,12/31/2019
High SDI,Female,30-34 years,493,2001,654.1805233,12/31/2019
High SDI,Male,35-39 years,493,2001,4963.300951,12/31/2019
High SDI,Female,35-39 years,493,2001,1420.497949,12/31/2019
High SDI,Male,40-44 years,493,2001,10780.81527,12/31/2019
High SDI,Female,40-44 years,493,2001,2907.264831,12/31/2019
High SDI,Male,45-49 years,493,2001,19611.01156,12/31/2019
High SDI,Female,45-49 years,493,2001,5194.341538,12/31/2019
High SDI,Male,50-54 years,493,2001,31636.10111,12/31/2019
High SDI,Female,50-54 years,493,2001,8681.89024,12/31/2019
High SDI,Male,55-59 years,493,2001,40460.40366,12/31/2019
High SDI,Female,55-59 years,493,2001,12638.84485,12/31/2019
High SDI,Male,60-64 years,493,2001,56047.34891,12/31/2019
High SDI,Female,60-64 years,493,2001,21192.13331,12/31/2019
High SDI,Male,65-69 years,493,2001,75142.87087,12/31/2019
High SDI,Female,65-69 years,493,2001,34954.90589,12/31/2019
High SDI,Male,70-74 years,493,2001,103819.746,12/31/2019
High SDI,Female,70-74 years,493,2001,61445.34395,12/31/2019
High SDI,Male,75-79 years,493,2001,121507.7622,12/31/2019
High SDI,Female,75-79 years,493,2001,103281.6038,12/31/2019
High SDI,Male,80+ years,493,2001,280811.0475,12/31/2019
High SDI,Female,80+ years,493,2001,495247.0693,12/31/2019
High SDI,Male,<5 years,495,2001,37.39088928,12/31/2019
High SDI,Female,<5 years,495,2001,31.53654579,12/31/2019
High SDI,Male,5-9 years,495,2001,6.642813664,12/31/2019
High SDI,Female,5-9 years,495,2001,6.673019705,12/31/2019
High SDI,Male,10-14 years,495,2001,9.164991576,12/31/2019
High SDI,Female,10-14 years,495,2001,7.642402468,12/31/2019
High SDI,Male,15-19 years,495,2001,25.25547871,12/31/2019
High SDI,Female,15-19 years,495,2001,24.6916813,12/31/2019
High SDI,Male,20-24 years,495,2001,39.87173686,12/31/2019
High SDI,Female,20-24 years,495,2001,42.70795628,12/31/2019
High SDI,Male,25-29 years,495,2001,60.42831578,12/31/2019
High SDI,Female,25-29 years,495,2001,57.73640932,12/31/2019
High SDI,Male,30-34 years,495,2001,116.7064301,12/31/2019
High SDI,Female,30-34 years,495,2001,105.0081149,12/31/2019
High SDI,Male,35-39 years,495,2001,237.4677727,12/31/2019
High SDI,Female,35-39 years,495,2001,177.4987551,12/31/2019
High SDI,Male,40-44 years,495,2001,478.0954468,12/31/2019
High SDI,Female,40-44 years,495,2001,306.7294305,12/31/2019
High SDI,Male,45-49 years,495,2001,1049.571376,12/31/2019
High SDI,Female,45-49 years,495,2001,527.4351209,12/31/2019
High SDI,Male,50-54 years,495,2001,1937.971107,12/31/2019
High SDI,Female,50-54 years,495,2001,866.1919883,12/31/2019
High SDI,Male,55-59 years,495,2001,2999.494948,12/31/2019
High SDI,Female,55-59 years,495,2001,1290.78737,12/31/2019
High SDI,Male,60-64 years,495,2001,7314.801428,12/31/2019
High SDI,Female,60-64 years,495,2001,3368.323399,12/31/2019
High SDI,Male,65-69 years,495,2001,12484.12492,12/31/2019
High SDI,Female,65-69 years,495,2001,6651.950564,12/31/2019
High SDI,Male,70-74 years,495,2001,24042.62528,12/31/2019
High SDI,Female,70-74 years,495,2001,18487.46449,12/31/2019
High SDI,Male,75-79 years,495,2001,33010.17569,12/31/2019
High SDI,Female,75-79 years,495,2001,36352.34984,12/31/2019
High SDI,Male,80+ years,495,2001,98179.57078,12/31/2019
High SDI,Female,80+ years,495,2001,215668.8814,12/31/2019
High SDI,Male,<5 years,496,2001,72.69924575,12/31/2019
High SDI,Female,<5 years,496,2001,52.83031083,12/31/2019
High SDI,Male,5-9 years,496,2001,21.94508111,12/31/2019
High SDI,Female,5-9 years,496,2001,19.69806187,12/31/2019
High SDI,Male,10-14 years,496,2001,35.9727669,12/31/2019
High SDI,Female,10-14 years,496,2001,28.38150722,12/31/2019
High SDI,Male,15-19 years,496,2001,104.1331105,12/31/2019
High SDI,Female,15-19 years,496,2001,74.1028804,12/31/2019
High SDI,Male,20-24 years,496,2001,172.0072311,12/31/2019
High SDI,Female,20-24 years,496,2001,112.9153572,12/31/2019
High SDI,Male,25-29 years,496,2001,266.9048347,12/31/2019
High SDI,Female,25-29 years,496,2001,167.2633498,12/31/2019
High SDI,Male,30-34 years,496,2001,543.5947002,12/31/2019
High SDI,Female,30-34 years,496,2001,297.0582368,12/31/2019
High SDI,Male,35-39 years,496,2001,1171.358485,12/31/2019
High SDI,Female,35-39 years,496,2001,578.8808342,12/31/2019
High SDI,Male,40-44 years,496,2001,2278.51507,12/31/2019
High SDI,Female,40-44 years,496,2001,1108.781514,12/31/2019
High SDI,Male,45-49 years,496,2001,3814.311124,12/31/2019
High SDI,Female,45-49 years,496,2001,1911.94191,12/31/2019
High SDI,Male,50-54 years,496,2001,5682.86031,12/31/2019
High SDI,Female,50-54 years,496,2001,2879.127379,12/31/2019
High SDI,Male,55-59 years,496,2001,6792.001419,12/31/2019
High SDI,Female,55-59 years,496,2001,3479.154389,12/31/2019
High SDI,Male,60-64 years,496,2001,8845.605682,12/31/2019
High SDI,Female,60-64 years,496,2001,5080.143589,12/31/2019
High SDI,Male,65-69 years,496,2001,12293.87944,12/31/2019
High SDI,Female,65-69 years,496,2001,8331.169476,12/31/2019
High SDI,Male,70-74 years,496,2001,14561.92947,12/31/2019
High SDI,Female,70-74 years,496,2001,11309.69041,12/31/2019
High SDI,Male,75-79 years,496,2001,17091.70741,12/31/2019
High SDI,Female,75-79 years,496,2001,18122.46143,12/31/2019
High SDI,Male,80+ years,496,2001,23340.51304,12/31/2019
High SDI,Female,80+ years,496,2001,44395.92367,12/31/2019
High SDI,Male,<5 years,497,2001,57.17069202,12/31/2019
High SDI,Female,<5 years,497,2001,43.84824912,12/31/2019
High SDI,Male,5-9 years,497,2001,20.90051313,12/31/2019
High SDI,Female,5-9 years,497,2001,18.52379334,12/31/2019
High SDI,Male,10-14 years,497,2001,39.1759978,12/31/2019
High SDI,Female,10-14 years,497,2001,31.56668982,12/31/2019
High SDI,Male,15-19 years,497,2001,78.61321095,12/31/2019
High SDI,Female,15-19 years,497,2001,65.46279797,12/31/2019
High SDI,Male,20-24 years,497,2001,138.7326056,12/31/2019
High SDI,Female,20-24 years,497,2001,113.0568556,12/31/2019
High SDI,Male,25-29 years,497,2001,223.2325589,12/31/2019
High SDI,Female,25-29 years,497,2001,195.5431776,12/31/2019
High SDI,Male,30-34 years,497,2001,400.5588706,12/31/2019
High SDI,Female,30-34 years,497,2001,380.4254047,12/31/2019
High SDI,Male,35-39 years,497,2001,742.5469735,12/31/2019
High SDI,Female,35-39 years,497,2001,744.1205275,12/31/2019
High SDI,Male,40-44 years,497,2001,1238.539941,12/31/2019
High SDI,Female,40-44 years,497,2001,1325.185477,12/31/2019
High SDI,Male,45-49 years,497,2001,1592.988893,12/31/2019
High SDI,Female,45-49 years,497,2001,1731.030066,12/31/2019
High SDI,Male,50-54 years,497,2001,2186.55813,12/31/2019
High SDI,Female,50-54 years,497,2001,2272.772356,12/31/2019
High SDI,Male,55-59 years,497,2001,2267.684802,12/31/2019
High SDI,Female,55-59 years,497,2001,2418.930543,12/31/2019
High SDI,Male,60-64 years,497,2001,1949.880493,12/31/2019
High SDI,Female,60-64 years,497,2001,2433.657898,12/31/2019
High SDI,Male,65-69 years,497,2001,2258.872347,12/31/2019
High SDI,Female,65-69 years,497,2001,3337.512812,12/31/2019
High SDI,Male,70-74 years,497,2001,2247.130055,12/31/2019
High SDI,Female,70-74 years,497,2001,3681.444508,12/31/2019
High SDI,Male,75-79 years,497,2001,2274.394146,12/31/2019
High SDI,Female,75-79 years,497,2001,4931.755732,12/31/2019
High SDI,Male,80+ years,497,2001,3905.145729,12/31/2019
High SDI,Female,80+ years,497,2001,10869.03141,12/31/2019
High SDI,Male,15-19 years,498,2001,11.62256197,12/31/2019
High SDI,Female,15-19 years,498,2001,7.804364361,12/31/2019
High SDI,Male,20-24 years,498,2001,35.03190627,12/31/2019
High SDI,Female,20-24 years,498,2001,14.60125807,12/31/2019
High SDI,Male,25-29 years,498,2001,75.57249226,12/31/2019
