location_name,sex_id,sex_name,age_id,age_interval,cause_id,year,val
Lebanon,1,Male,1,<5 years,1023,2000,0
Lebanon,2,Female,1,<5 years,1023,2000,0
Lebanon,1,Male,1,<5 years,1023,2001,0
Lebanon,2,Female,1,<5 years,1023,2001,0
Lebanon,1,Male,1,<5 years,1023,2002,0
Lebanon,2,Female,1,<5 years,1023,2002,0
Lebanon,1,Male,1,<5 years,1023,2003,0
Lebanon,2,Female,1,<5 years,1023,2003,0
Lebanon,1,Male,1,<5 years,1023,2004,0
Lebanon,2,Female,1,<5 years,1023,2004,0
Lebanon,1,Male,1,<5 years,1023,2005,0
Lebanon,2,Female,1,<5 years,1023,2005,0
Lebanon,1,Male,1,<5 years,1023,2006,0
Lebanon,2,Female,1,<5 years,1023,2006,0
Lebanon,1,Male,1,<5 years,1023,2007,0
Lebanon,2,Female,1,<5 years,1023,2007,0
Lebanon,1,Male,1,<5 years,1023,2008,0
Lebanon,2,Female,1,<5 years,1023,2008,0
Lebanon,1,Male,1,<5 years,1023,2009,0
Lebanon,2,Female,1,<5 years,1023,2009,0
Lebanon,1,Male,1,<5 years,1023,2010,0
Lebanon,2,Female,1,<5 years,1023,2010,0
Lebanon,1,Male,1,<5 years,1023,2011,0
Lebanon,2,Female,1,<5 years,1023,2011,0
Lebanon,1,Male,1,<5 years,1023,2012,0
Lebanon,2,Female,1,<5 years,1023,2012,0
Lebanon,1,Male,1,<5 years,1023,2013,0
Lebanon,2,Female,1,<5 years,1023,2013,0
Lebanon,1,Male,1,<5 years,1023,2014,0
Lebanon,2,Female,1,<5 years,1023,2014,0
Lebanon,1,Male,1,<5 years,1023,2015,0
Lebanon,2,Female,1,<5 years,1023,2015,0
Lebanon,1,Male,1,<5 years,1023,2016,0
Lebanon,2,Female,1,<5 years,1023,2016,0
Lebanon,1,Male,1,<5 years,1023,2017,0
Lebanon,2,Female,1,<5 years,1023,2017,0
Lebanon,1,Male,1,<5 years,1023,2018,0
Lebanon,2,Female,1,<5 years,1023,2018,0
Lebanon,1,Male,1,<5 years,1023,2019,0
Lebanon,2,Female,1,<5 years,1023,2019,0
Lebanon,1,Male,6,5-9 years,1023,2000,0
Lebanon,2,Female,6,5-9 years,1023,2000,0
Lebanon,1,Male,6,5-9 years,1023,2001,0
Lebanon,2,Female,6,5-9 years,1023,2001,0
Lebanon,1,Male,6,5-9 years,1023,2002,0
Lebanon,2,Female,6,5-9 years,1023,2002,0
Lebanon,1,Male,6,5-9 years,1023,2003,0
Lebanon,2,Female,6,5-9 years,1023,2003,0
Lebanon,1,Male,6,5-9 years,1023,2004,0
Lebanon,2,Female,6,5-9 years,1023,2004,0
Lebanon,1,Male,6,5-9 years,1023,2005,0
Lebanon,2,Female,6,5-9 years,1023,2005,0
Lebanon,1,Male,6,5-9 years,1023,2006,0
Lebanon,2,Female,6,5-9 years,1023,2006,0
Lebanon,1,Male,6,5-9 years,1023,2007,0
Lebanon,2,Female,6,5-9 years,1023,2007,0
Lebanon,1,Male,6,5-9 years,1023,2008,0
Lebanon,2,Female,6,5-9 years,1023,2008,0
Lebanon,1,Male,6,5-9 years,1023,2009,0
Lebanon,2,Female,6,5-9 years,1023,2009,0
Lebanon,1,Male,6,5-9 years,1023,2010,0
Lebanon,2,Female,6,5-9 years,1023,2010,0
Lebanon,1,Male,6,5-9 years,1023,2011,0
Lebanon,2,Female,6,5-9 years,1023,2011,0
Lebanon,1,Male,6,5-9 years,1023,2012,0
Lebanon,2,Female,6,5-9 years,1023,2012,0
Lebanon,1,Male,6,5-9 years,1023,2013,0
Lebanon,2,Female,6,5-9 years,1023,2013,0
Lebanon,1,Male,6,5-9 years,1023,2014,0
Lebanon,2,Female,6,5-9 years,1023,2014,0
Lebanon,1,Male,6,5-9 years,1023,2015,0
Lebanon,2,Female,6,5-9 years,1023,2015,0
Lebanon,1,Male,6,5-9 years,1023,2016,0
Lebanon,2,Female,6,5-9 years,1023,2016,0
Lebanon,1,Male,6,5-9 years,1023,2017,0
Lebanon,2,Female,6,5-9 years,1023,2017,0
Lebanon,1,Male,6,5-9 years,1023,2018,0
Lebanon,2,Female,6,5-9 years,1023,2018,0
Lebanon,1,Male,6,5-9 years,1023,2019,0
Lebanon,2,Female,6,5-9 years,1023,2019,0
Lebanon,1,Male,7,10-14 years,1023,2000,0
Lebanon,2,Female,7,10-14 years,1023,2000,0
Lebanon,1,Male,7,10-14 years,1023,2001,0
Lebanon,2,Female,7,10-14 years,1023,2001,0
Lebanon,1,Male,7,10-14 years,1023,2002,0
Lebanon,2,Female,7,10-14 years,1023,2002,0
Lebanon,1,Male,7,10-14 years,1023,2003,0
Lebanon,2,Female,7,10-14 years,1023,2003,0
Lebanon,1,Male,7,10-14 years,1023,2004,0
Lebanon,2,Female,7,10-14 years,1023,2004,0
Lebanon,1,Male,7,10-14 years,1023,2005,0
Lebanon,2,Female,7,10-14 years,1023,2005,0
Lebanon,1,Male,7,10-14 years,1023,2006,0
Lebanon,2,Female,7,10-14 years,1023,2006,0
Lebanon,1,Male,7,10-14 years,1023,2007,0
Lebanon,2,Female,7,10-14 years,1023,2007,0
Lebanon,1,Male,7,10-14 years,1023,2008,0
Lebanon,2,Female,7,10-14 years,1023,2008,0
Lebanon,1,Male,7,10-14 years,1023,2009,0
Lebanon,2,Female,7,10-14 years,1023,2009,0
Lebanon,1,Male,7,10-14 years,1023,2010,0
Lebanon,2,Female,7,10-14 years,1023,2010,0
Lebanon,1,Male,7,10-14 years,1023,2011,0
Lebanon,2,Female,7,10-14 years,1023,2011,0
Lebanon,1,Male,7,10-14 years,1023,2012,0
Lebanon,2,Female,7,10-14 years,1023,2012,0
Lebanon,1,Male,7,10-14 years,1023,2013,0
Lebanon,2,Female,7,10-14 years,1023,2013,0
Lebanon,1,Male,7,10-14 years,1023,2014,0
Lebanon,2,Female,7,10-14 years,1023,2014,0
Lebanon,1,Male,7,10-14 years,1023,2015,0
Lebanon,2,Female,7,10-14 years,1023,2015,0
Lebanon,1,Male,7,10-14 years,1023,2016,0
Lebanon,2,Female,7,10-14 years,1023,2016,0
Lebanon,1,Male,7,10-14 years,1023,2017,0
Lebanon,2,Female,7,10-14 years,1023,2017,0
Lebanon,1,Male,7,10-14 years,1023,2018,0
Lebanon,2,Female,7,10-14 years,1023,2018,0
Lebanon,1,Male,7,10-14 years,1023,2019,0
Lebanon,2,Female,7,10-14 years,1023,2019,0
Lebanon,1,Male,8,15-19 years,1023,2000,0
Lebanon,2,Female,8,15-19 years,1023,2000,0
Lebanon,1,Male,8,15-19 years,1023,2001,0
Lebanon,2,Female,8,15-19 years,1023,2001,0
Lebanon,1,Male,8,15-19 years,1023,2002,0
Lebanon,2,Female,8,15-19 years,1023,2002,0
Lebanon,1,Male,8,15-19 years,1023,2003,0
Lebanon,2,Female,8,15-19 years,1023,2003,0
Lebanon,1,Male,8,15-19 years,1023,2004,0
Lebanon,2,Female,8,15-19 years,1023,2004,0
Lebanon,1,Male,8,15-19 years,1023,2005,0
Lebanon,2,Female,8,15-19 years,1023,2005,0
Lebanon,1,Male,8,15-19 years,1023,2006,0
Lebanon,2,Female,8,15-19 years,1023,2006,0
Lebanon,1,Male,8,15-19 years,1023,2007,0
Lebanon,2,Female,8,15-19 years,1023,2007,0
Lebanon,1,Male,8,15-19 years,1023,2008,0
Lebanon,2,Female,8,15-19 years,1023,2008,0
Lebanon,1,Male,8,15-19 years,1023,2009,0
Lebanon,2,Female,8,15-19 years,1023,2009,0
Lebanon,1,Male,8,15-19 years,1023,2010,0
Lebanon,2,Female,8,15-19 years,1023,2010,0
Lebanon,1,Male,8,15-19 years,1023,2011,0
Lebanon,2,Female,8,15-19 years,1023,2011,0
Lebanon,1,Male,8,15-19 years,1023,2012,0
Lebanon,2,Female,8,15-19 years,1023,2012,0
Lebanon,1,Male,8,15-19 years,1023,2013,0
Lebanon,2,Female,8,15-19 years,1023,2013,0
Lebanon,1,Male,8,15-19 years,1023,2014,0
Lebanon,2,Female,8,15-19 years,1023,2014,0
Lebanon,1,Male,8,15-19 years,1023,2015,0
Lebanon,2,Female,8,15-19 years,1023,2015,0
Lebanon,1,Male,8,15-19 years,1023,2016,0
Lebanon,2,Female,8,15-19 years,1023,2016,0
Lebanon,1,Male,8,15-19 years,1023,2017,0
Lebanon,2,Female,8,15-19 years,1023,2017,0
Lebanon,1,Male,8,15-19 years,1023,2018,0
Lebanon,2,Female,8,15-19 years,1023,2018,0
Lebanon,1,Male,8,15-19 years,1023,2019,0
Lebanon,2,Female,8,15-19 years,1023,2019,0
Lebanon,1,Male,9,20-24 years,1023,2000,0
Lebanon,2,Female,9,20-24 years,1023,2000,0
Lebanon,1,Male,9,20-24 years,1023,2001,0
Lebanon,2,Female,9,20-24 years,1023,2001,0
Lebanon,1,Male,9,20-24 years,1023,2002,0
Lebanon,2,Female,9,20-24 years,1023,2002,0
Lebanon,1,Male,9,20-24 years,1023,2003,0
Lebanon,2,Female,9,20-24 years,1023,2003,0
Lebanon,1,Male,9,20-24 years,1023,2004,0
Lebanon,2,Female,9,20-24 years,1023,2004,0
Lebanon,1,Male,9,20-24 years,1023,2005,0
Lebanon,2,Female,9,20-24 years,1023,2005,0
Lebanon,1,Male,9,20-24 years,1023,2006,0
Lebanon,2,Female,9,20-24 years,1023,2006,0
Lebanon,1,Male,9,20-24 years,1023,2007,0
Lebanon,2,Female,9,20-24 years,1023,2007,0
Lebanon,1,Male,9,20-24 years,1023,2008,0
Lebanon,2,Female,9,20-24 years,1023,2008,0
Lebanon,1,Male,9,20-24 years,1023,2009,0
Lebanon,2,Female,9,20-24 years,1023,2009,0
Lebanon,1,Male,9,20-24 years,1023,2010,0
Lebanon,2,Female,9,20-24 years,1023,2010,0
Lebanon,1,Male,9,20-24 years,1023,2011,0
Lebanon,2,Female,9,20-24 years,1023,2011,0
Lebanon,1,Male,9,20-24 years,1023,2012,0
Lebanon,2,Female,9,20-24 years,1023,2012,0
Lebanon,1,Male,9,20-24 years,1023,2013,0
Lebanon,2,Female,9,20-24 years,1023,2013,0
Lebanon,1,Male,9,20-24 years,1023,2014,0
Lebanon,2,Female,9,20-24 years,1023,2014,0
Lebanon,1,Male,9,20-24 years,1023,2015,0
Lebanon,2,Female,9,20-24 years,1023,2015,0
Lebanon,1,Male,9,20-24 years,1023,2016,0
Lebanon,2,Female,9,20-24 years,1023,2016,0
Lebanon,1,Male,9,20-24 years,1023,2017,0
Lebanon,2,Female,9,20-24 years,1023,2017,0
Lebanon,1,Male,9,20-24 years,1023,2018,0
Lebanon,2,Female,9,20-24 years,1023,2018,0
Lebanon,1,Male,9,20-24 years,1023,2019,0
Lebanon,2,Female,9,20-24 years,1023,2019,0
Lebanon,1,Male,10,25-29 years,1023,2000,0
Lebanon,2,Female,10,25-29 years,1023,2000,0
Lebanon,1,Male,10,25-29 years,1023,2001,0
Lebanon,2,Female,10,25-29 years,1023,2001,0
Lebanon,1,Male,10,25-29 years,1023,2002,0
Lebanon,2,Female,10,25-29 years,1023,2002,0
Lebanon,1,Male,10,25-29 years,1023,2003,0
Lebanon,2,Female,10,25-29 years,1023,2003,0
Lebanon,1,Male,10,25-29 years,1023,2004,0
Lebanon,2,Female,10,25-29 years,1023,2004,0
Lebanon,1,Male,10,25-29 years,1023,2005,0
Lebanon,2,Female,10,25-29 years,1023,2005,0
Lebanon,1,Male,10,25-29 years,1023,2006,0
Lebanon,2,Female,10,25-29 years,1023,2006,0
Lebanon,1,Male,10,25-29 years,1023,2007,0
Lebanon,2,Female,10,25-29 years,1023,2007,0
Lebanon,1,Male,10,25-29 years,1023,2008,0
Lebanon,2,Female,10,25-29 years,1023,2008,0
Lebanon,1,Male,10,25-29 years,1023,2009,0
Lebanon,2,Female,10,25-29 years,1023,2009,0
Lebanon,1,Male,10,25-29 years,1023,2010,0
Lebanon,2,Female,10,25-29 years,1023,2010,0
Lebanon,1,Male,10,25-29 years,1023,2011,0
Lebanon,2,Female,10,25-29 years,1023,2011,0
Lebanon,1,Male,10,25-29 years,1023,2012,0
Lebanon,2,Female,10,25-29 years,1023,2012,0
Lebanon,1,Male,10,25-29 years,1023,2013,0
Lebanon,2,Female,10,25-29 years,1023,2013,0
Lebanon,1,Male,10,25-29 years,1023,2014,0
Lebanon,2,Female,10,25-29 years,1023,2014,0
Lebanon,1,Male,10,25-29 years,1023,2015,0
Lebanon,2,Female,10,25-29 years,1023,2015,0
Lebanon,1,Male,10,25-29 years,1023,2016,0
Lebanon,2,Female,10,25-29 years,1023,2016,0
Lebanon,1,Male,10,25-29 years,1023,2017,0
Lebanon,2,Female,10,25-29 years,1023,2017,0
Lebanon,1,Male,10,25-29 years,1023,2018,0
Lebanon,2,Female,10,25-29 years,1023,2018,0
Lebanon,1,Male,10,25-29 years,1023,2019,0
Lebanon,2,Female,10,25-29 years,1023,2019,0
Lebanon,1,Male,11,30-34 years,1023,2000,0
Lebanon,2,Female,11,30-34 years,1023,2000,0
Lebanon,1,Male,11,30-34 years,1023,2001,0
Lebanon,2,Female,11,30-34 years,1023,2001,0
Lebanon,1,Male,11,30-34 years,1023,2002,0
Lebanon,2,Female,11,30-34 years,1023,2002,0
Lebanon,1,Male,11,30-34 years,1023,2003,0
Lebanon,2,Female,11,30-34 years,1023,2003,0
Lebanon,1,Male,11,30-34 years,1023,2004,0
Lebanon,2,Female,11,30-34 years,1023,2004,0
Lebanon,1,Male,11,30-34 years,1023,2005,0
Lebanon,2,Female,11,30-34 years,1023,2005,0
Lebanon,1,Male,11,30-34 years,1023,2006,0
Lebanon,2,Female,11,30-34 years,1023,2006,0
Lebanon,1,Male,11,30-34 years,1023,2007,0
Lebanon,2,Female,11,30-34 years,1023,2007,0
Lebanon,1,Male,11,30-34 years,1023,2008,0
Lebanon,2,Female,11,30-34 years,1023,2008,0
Lebanon,1,Male,11,30-34 years,1023,2009,0
Lebanon,2,Female,11,30-34 years,1023,2009,0
Lebanon,1,Male,11,30-34 years,1023,2010,0
Lebanon,2,Female,11,30-34 years,1023,2010,0
Lebanon,1,Male,11,30-34 years,1023,2011,0
Lebanon,2,Female,11,30-34 years,1023,2011,0
Lebanon,1,Male,11,30-34 years,1023,2012,0
Lebanon,2,Female,11,30-34 years,1023,2012,0
Lebanon,1,Male,11,30-34 years,1023,2013,0
Lebanon,2,Female,11,30-34 years,1023,2013,0
Lebanon,1,Male,11,30-34 years,1023,2014,0
Lebanon,2,Female,11,30-34 years,1023,2014,0
Lebanon,1,Male,11,30-34 years,1023,2015,0
Lebanon,2,Female,11,30-34 years,1023,2015,0
Lebanon,1,Male,11,30-34 years,1023,2016,0
Lebanon,2,Female,11,30-34 years,1023,2016,0
Lebanon,1,Male,11,30-34 years,1023,2017,0
Lebanon,2,Female,11,30-34 years,1023,2017,0
Lebanon,1,Male,11,30-34 years,1023,2018,0
Lebanon,2,Female,11,30-34 years,1023,2018,0
Lebanon,1,Male,11,30-34 years,1023,2019,0
Lebanon,2,Female,11,30-34 years,1023,2019,0
Lebanon,1,Male,12,35-39 years,1023,2000,0
Lebanon,2,Female,12,35-39 years,1023,2000,0
Lebanon,1,Male,12,35-39 years,1023,2001,0
Lebanon,2,Female,12,35-39 years,1023,2001,0
Lebanon,1,Male,12,35-39 years,1023,2002,0
Lebanon,2,Female,12,35-39 years,1023,2002,0
Lebanon,1,Male,12,35-39 years,1023,2003,0
Lebanon,2,Female,12,35-39 years,1023,2003,0
Lebanon,1,Male,12,35-39 years,1023,2004,0
Lebanon,2,Female,12,35-39 years,1023,2004,0
Lebanon,1,Male,12,35-39 years,1023,2005,0
Lebanon,2,Female,12,35-39 years,1023,2005,0
Lebanon,1,Male,12,35-39 years,1023,2006,0
Lebanon,2,Female,12,35-39 years,1023,2006,0
Lebanon,1,Male,12,35-39 years,1023,2007,0
Lebanon,2,Female,12,35-39 years,1023,2007,0
Lebanon,1,Male,12,35-39 years,1023,2008,0
Lebanon,2,Female,12,35-39 years,1023,2008,0
Lebanon,1,Male,12,35-39 years,1023,2009,0
Lebanon,2,Female,12,35-39 years,1023,2009,0
Lebanon,1,Male,12,35-39 years,1023,2010,0
Lebanon,2,Female,12,35-39 years,1023,2010,0
Lebanon,1,Male,12,35-39 years,1023,2011,0
Lebanon,2,Female,12,35-39 years,1023,2011,0
Lebanon,1,Male,12,35-39 years,1023,2012,0
Lebanon,2,Female,12,35-39 years,1023,2012,0
Lebanon,1,Male,12,35-39 years,1023,2013,0
Lebanon,2,Female,12,35-39 years,1023,2013,0
Lebanon,1,Male,12,35-39 years,1023,2014,0
Lebanon,2,Female,12,35-39 years,1023,2014,0
Lebanon,1,Male,12,35-39 years,1023,2015,0
Lebanon,2,Female,12,35-39 years,1023,2015,0
Lebanon,1,Male,12,35-39 years,1023,2016,0
Lebanon,2,Female,12,35-39 years,1023,2016,0
Lebanon,1,Male,12,35-39 years,1023,2017,0
Lebanon,2,Female,12,35-39 years,1023,2017,0
Lebanon,1,Male,12,35-39 years,1023,2018,0
Lebanon,2,Female,12,35-39 years,1023,2018,0
Lebanon,1,Male,12,35-39 years,1023,2019,0
Lebanon,2,Female,12,35-39 years,1023,2019,0
Lebanon,1,Male,13,40-44 years,1023,2000,0
Lebanon,2,Female,13,40-44 years,1023,2000,0
Lebanon,1,Male,13,40-44 years,1023,2001,0
Lebanon,2,Female,13,40-44 years,1023,2001,0
Lebanon,1,Male,13,40-44 years,1023,2002,0
Lebanon,2,Female,13,40-44 years,1023,2002,0
Lebanon,1,Male,13,40-44 years,1023,2003,0
Lebanon,2,Female,13,40-44 years,1023,2003,0
Lebanon,1,Male,13,40-44 years,1023,2004,0
Lebanon,2,Female,13,40-44 years,1023,2004,0
Lebanon,1,Male,13,40-44 years,1023,2005,0
Lebanon,2,Female,13,40-44 years,1023,2005,0
Lebanon,1,Male,13,40-44 years,1023,2006,0
Lebanon,2,Female,13,40-44 years,1023,2006,0
Lebanon,1,Male,13,40-44 years,1023,2007,0
Lebanon,2,Female,13,40-44 years,1023,2007,0
Lebanon,1,Male,13,40-44 years,1023,2008,0
Lebanon,2,Female,13,40-44 years,1023,2008,0
Lebanon,1,Male,13,40-44 years,1023,2009,0
Lebanon,2,Female,13,40-44 years,1023,2009,0
Lebanon,1,Male,13,40-44 years,1023,2010,0
Lebanon,2,Female,13,40-44 years,1023,2010,0
Lebanon,1,Male,13,40-44 years,1023,2011,0
Lebanon,2,Female,13,40-44 years,1023,2011,0
Lebanon,1,Male,13,40-44 years,1023,2012,0
Lebanon,2,Female,13,40-44 years,1023,2012,0
Lebanon,1,Male,13,40-44 years,1023,2013,0
Lebanon,2,Female,13,40-44 years,1023,2013,0
Lebanon,1,Male,13,40-44 years,1023,2014,0
Lebanon,2,Female,13,40-44 years,1023,2014,0
Lebanon,1,Male,13,40-44 years,1023,2015,0
Lebanon,2,Female,13,40-44 years,1023,2015,0
Lebanon,1,Male,13,40-44 years,1023,2016,0
Lebanon,2,Female,13,40-44 years,1023,2016,0
Lebanon,1,Male,13,40-44 years,1023,2017,0
Lebanon,2,Female,13,40-44 years,1023,2017,0
Lebanon,1,Male,13,40-44 years,1023,2018,0
Lebanon,2,Female,13,40-44 years,1023,2018,0
Lebanon,1,Male,13,40-44 years,1023,2019,0
Lebanon,2,Female,13,40-44 years,1023,2019,0
Lebanon,1,Male,14,45-49 years,1023,2000,0
Lebanon,2,Female,14,45-49 years,1023,2000,0
Lebanon,1,Male,14,45-49 years,1023,2001,0
Lebanon,2,Female,14,45-49 years,1023,2001,0
Lebanon,1,Male,14,45-49 years,1023,2002,0
Lebanon,2,Female,14,45-49 years,1023,2002,0
Lebanon,1,Male,14,45-49 years,1023,2003,0
Lebanon,2,Female,14,45-49 years,1023,2003,0
Lebanon,1,Male,14,45-49 years,1023,2004,0
Lebanon,2,Female,14,45-49 years,1023,2004,0
Lebanon,1,Male,14,45-49 years,1023,2005,0
Lebanon,2,Female,14,45-49 years,1023,2005,0
Lebanon,1,Male,14,45-49 years,1023,2006,0
Lebanon,2,Female,14,45-49 years,1023,2006,0
Lebanon,1,Male,14,45-49 years,1023,2007,0
Lebanon,2,Female,14,45-49 years,1023,2007,0
Lebanon,1,Male,14,45-49 years,1023,2008,0
Lebanon,2,Female,14,45-49 years,1023,2008,0
Lebanon,1,Male,14,45-49 years,1023,2009,0
Lebanon,2,Female,14,45-49 years,1023,2009,0
Lebanon,1,Male,14,45-49 years,1023,2010,0
Lebanon,2,Female,14,45-49 years,1023,2010,0
Lebanon,1,Male,14,45-49 years,1023,2011,0
Lebanon,2,Female,14,45-49 years,1023,2011,0
Lebanon,1,Male,14,45-49 years,1023,2012,0
Lebanon,2,Female,14,45-49 years,1023,2012,0
Lebanon,1,Male,14,45-49 years,1023,2013,0
Lebanon,2,Female,14,45-49 years,1023,2013,0
Lebanon,1,Male,14,45-49 years,1023,2014,0
Lebanon,2,Female,14,45-49 years,1023,2014,0
Lebanon,1,Male,14,45-49 years,1023,2015,0
Lebanon,2,Female,14,45-49 years,1023,2015,0
Lebanon,1,Male,14,45-49 years,1023,2016,0
Lebanon,2,Female,14,45-49 years,1023,2016,0
Lebanon,1,Male,14,45-49 years,1023,2017,0
Lebanon,2,Female,14,45-49 years,1023,2017,0
Lebanon,1,Male,14,45-49 years,1023,2018,0
Lebanon,2,Female,14,45-49 years,1023,2018,0
Lebanon,1,Male,14,45-49 years,1023,2019,0
Lebanon,2,Female,14,45-49 years,1023,2019,0
Lebanon,1,Male,15,50-54 years,1023,2000,0
Lebanon,2,Female,15,50-54 years,1023,2000,0
Lebanon,1,Male,15,50-54 years,1023,2001,0
Lebanon,2,Female,15,50-54 years,1023,2001,0
Lebanon,1,Male,15,50-54 years,1023,2002,0
Lebanon,2,Female,15,50-54 years,1023,2002,0
Lebanon,1,Male,15,50-54 years,1023,2003,0
Lebanon,2,Female,15,50-54 years,1023,2003,0
Lebanon,1,Male,15,50-54 years,1023,2004,0
Lebanon,2,Female,15,50-54 years,1023,2004,0
Lebanon,1,Male,15,50-54 years,1023,2005,0
Lebanon,2,Female,15,50-54 years,1023,2005,0
Lebanon,1,Male,15,50-54 years,1023,2006,0
Lebanon,2,Female,15,50-54 years,1023,2006,0
Lebanon,1,Male,15,50-54 years,1023,2007,0
Lebanon,2,Female,15,50-54 years,1023,2007,0
Lebanon,1,Male,15,50-54 years,1023,2008,0
Lebanon,2,Female,15,50-54 years,1023,2008,0
Lebanon,1,Male,15,50-54 years,1023,2009,0
Lebanon,2,Female,15,50-54 years,1023,2009,0
Lebanon,1,Male,15,50-54 years,1023,2010,0
Lebanon,2,Female,15,50-54 years,1023,2010,0
Lebanon,1,Male,15,50-54 years,1023,2011,0
Lebanon,2,Female,15,50-54 years,1023,2011,0
Lebanon,1,Male,15,50-54 years,1023,2012,0
Lebanon,2,Female,15,50-54 years,1023,2012,0
Lebanon,1,Male,15,50-54 years,1023,2013,0
Lebanon,2,Female,15,50-54 years,1023,2013,0
Lebanon,1,Male,15,50-54 years,1023,2014,0
Lebanon,2,Female,15,50-54 years,1023,2014,0
Lebanon,1,Male,15,50-54 years,1023,2015,0
Lebanon,2,Female,15,50-54 years,1023,2015,0
Lebanon,1,Male,15,50-54 years,1023,2016,0
Lebanon,2,Female,15,50-54 years,1023,2016,0
Lebanon,1,Male,15,50-54 years,1023,2017,0
Lebanon,2,Female,15,50-54 years,1023,2017,0
Lebanon,1,Male,15,50-54 years,1023,2018,0
Lebanon,2,Female,15,50-54 years,1023,2018,0
Lebanon,1,Male,15,50-54 years,1023,2019,0
Lebanon,2,Female,15,50-54 years,1023,2019,0
Lebanon,1,Male,16,55-59 years,1023,2000,0
Lebanon,2,Female,16,55-59 years,1023,2000,0
Lebanon,1,Male,16,55-59 years,1023,2001,0
Lebanon,2,Female,16,55-59 years,1023,2001,0
Lebanon,1,Male,16,55-59 years,1023,2002,0
Lebanon,2,Female,16,55-59 years,1023,2002,0
Lebanon,1,Male,16,55-59 years,1023,2003,0
Lebanon,2,Female,16,55-59 years,1023,2003,0
Lebanon,1,Male,16,55-59 years,1023,2004,0
Lebanon,2,Female,16,55-59 years,1023,2004,0
Lebanon,1,Male,16,55-59 years,1023,2005,0
Lebanon,2,Female,16,55-59 years,1023,2005,0
Lebanon,1,Male,16,55-59 years,1023,2006,0
Lebanon,2,Female,16,55-59 years,1023,2006,0
Lebanon,1,Male,16,55-59 years,1023,2007,0
Lebanon,2,Female,16,55-59 years,1023,2007,0
Lebanon,1,Male,16,55-59 years,1023,2008,0
Lebanon,2,Female,16,55-59 years,1023,2008,0
Lebanon,1,Male,16,55-59 years,1023,2009,0
Lebanon,2,Female,16,55-59 years,1023,2009,0
Lebanon,1,Male,16,55-59 years,1023,2010,0
Lebanon,2,Female,16,55-59 years,1023,2010,0
Lebanon,1,Male,16,55-59 years,1023,2011,0
Lebanon,2,Female,16,55-59 years,1023,2011,0
Lebanon,1,Male,16,55-59 years,1023,2012,0
Lebanon,2,Female,16,55-59 years,1023,2012,0
Lebanon,1,Male,16,55-59 years,1023,2013,0
Lebanon,2,Female,16,55-59 years,1023,2013,0
Lebanon,1,Male,16,55-59 years,1023,2014,0
Lebanon,2,Female,16,55-59 years,1023,2014,0
Lebanon,1,Male,16,55-59 years,1023,2015,0
Lebanon,2,Female,16,55-59 years,1023,2015,0
Lebanon,1,Male,16,55-59 years,1023,2016,0
Lebanon,2,Female,16,55-59 years,1023,2016,0
Lebanon,1,Male,16,55-59 years,1023,2017,0
Lebanon,2,Female,16,55-59 years,1023,2017,0
Lebanon,1,Male,16,55-59 years,1023,2018,0
Lebanon,2,Female,16,55-59 years,1023,2018,0
Lebanon,1,Male,16,55-59 years,1023,2019,0
Lebanon,2,Female,16,55-59 years,1023,2019,0
Lebanon,1,Male,17,60-64 years,1023,2000,0
Lebanon,2,Female,17,60-64 years,1023,2000,0
Lebanon,1,Male,17,60-64 years,1023,2001,0
Lebanon,2,Female,17,60-64 years,1023,2001,0
Lebanon,1,Male,17,60-64 years,1023,2002,0
Lebanon,2,Female,17,60-64 years,1023,2002,0
Lebanon,1,Male,17,60-64 years,1023,2003,0
Lebanon,2,Female,17,60-64 years,1023,2003,0
Lebanon,1,Male,17,60-64 years,1023,2004,0
Lebanon,2,Female,17,60-64 years,1023,2004,0
Lebanon,1,Male,17,60-64 years,1023,2005,0
Lebanon,2,Female,17,60-64 years,1023,2005,0
Lebanon,1,Male,17,60-64 years,1023,2006,0
Lebanon,2,Female,17,60-64 years,1023,2006,0
Lebanon,1,Male,17,60-64 years,1023,2007,0
Lebanon,2,Female,17,60-64 years,1023,2007,0
Lebanon,1,Male,17,60-64 years,1023,2008,0
Lebanon,2,Female,17,60-64 years,1023,2008,0
Lebanon,1,Male,17,60-64 years,1023,2009,0
Lebanon,2,Female,17,60-64 years,1023,2009,0
Lebanon,1,Male,17,60-64 years,1023,2010,0
Lebanon,2,Female,17,60-64 years,1023,2010,0
Lebanon,1,Male,17,60-64 years,1023,2011,0
Lebanon,2,Female,17,60-64 years,1023,2011,0
Lebanon,1,Male,17,60-64 years,1023,2012,0
Lebanon,2,Female,17,60-64 years,1023,2012,0
Lebanon,1,Male,17,60-64 years,1023,2013,0
Lebanon,2,Female,17,60-64 years,1023,2013,0
Lebanon,1,Male,17,60-64 years,1023,2014,0
Lebanon,2,Female,17,60-64 years,1023,2014,0
Lebanon,1,Male,17,60-64 years,1023,2015,0
Lebanon,2,Female,17,60-64 years,1023,2015,0
Lebanon,1,Male,17,60-64 years,1023,2016,0
Lebanon,2,Female,17,60-64 years,1023,2016,0
Lebanon,1,Male,17,60-64 years,1023,2017,0
Lebanon,2,Female,17,60-64 years,1023,2017,0
Lebanon,1,Male,17,60-64 years,1023,2018,0
Lebanon,2,Female,17,60-64 years,1023,2018,0
