location,sex,age_interval,cause_id,year,val,last_update
Middle SDI,Female,80+ years,499,2016,14863.16031,12/31/2019
Middle SDI,Male,80+ years,499,2017,13835.92101,12/31/2019
Middle SDI,Female,80+ years,499,2017,15580.93885,12/31/2019
Middle SDI,Male,80+ years,499,2018,14430.14571,12/31/2019
Middle SDI,Female,80+ years,499,2018,16294.1482,12/31/2019
Middle SDI,Male,80+ years,499,2019,15031.58167,12/31/2019
Middle SDI,Female,80+ years,499,2019,16975.11796,12/31/2019
Middle SDI,Male,<5 years,503,2000,15432.75926,12/31/2019
Middle SDI,Female,<5 years,503,2000,11323.16165,12/31/2019
Middle SDI,Male,<5 years,503,2001,14904.55558,12/31/2019
Middle SDI,Female,<5 years,503,2001,10959.75271,12/31/2019
Middle SDI,Male,<5 years,503,2002,14407.46433,12/31/2019
Middle SDI,Female,<5 years,503,2002,10634.06105,12/31/2019
Middle SDI,Male,<5 years,503,2003,13948.45832,12/31/2019
Middle SDI,Female,<5 years,503,2003,10342.94758,12/31/2019
Middle SDI,Male,<5 years,503,2004,13521.31368,12/31/2019
Middle SDI,Female,<5 years,503,2004,10072.82077,12/31/2019
Middle SDI,Male,<5 years,503,2005,13116.81806,12/31/2019
Middle SDI,Female,<5 years,503,2005,9809.141676,12/31/2019
Middle SDI,Male,<5 years,503,2006,12656.45463,12/31/2019
Middle SDI,Female,<5 years,503,2006,9494.261694,12/31/2019
Middle SDI,Male,<5 years,503,2007,12132.98236,12/31/2019
Middle SDI,Female,<5 years,503,2007,9129.925801,12/31/2019
Middle SDI,Male,<5 years,503,2008,11628.593,12/31/2019
Middle SDI,Female,<5 years,503,2008,8778.012715,12/31/2019
Middle SDI,Male,<5 years,503,2009,11234.89424,12/31/2019
Middle SDI,Female,<5 years,503,2009,8504.519212,12/31/2019
Middle SDI,Male,<5 years,503,2010,11059.04303,12/31/2019
Middle SDI,Female,<5 years,503,2010,8389.742766,12/31/2019
Middle SDI,Male,<5 years,503,2011,11048.14999,12/31/2019
Middle SDI,Female,<5 years,503,2011,8392.709847,12/31/2019
Middle SDI,Male,<5 years,503,2012,11073.47399,12/31/2019
Middle SDI,Female,<5 years,503,2012,8419.149827,12/31/2019
Middle SDI,Male,<5 years,503,2013,11101.15597,12/31/2019
Middle SDI,Female,<5 years,503,2013,8449.637149,12/31/2019
Middle SDI,Male,<5 years,503,2014,11088.71914,12/31/2019
Middle SDI,Female,<5 years,503,2014,8456.03008,12/31/2019
Middle SDI,Male,<5 years,503,2015,11064.54801,12/31/2019
Middle SDI,Female,<5 years,503,2015,8467.379172,12/31/2019
Middle SDI,Male,<5 years,503,2016,10899.48194,12/31/2019
Middle SDI,Female,<5 years,503,2016,8395.166225,12/31/2019
Middle SDI,Male,<5 years,503,2017,10726.90065,12/31/2019
Middle SDI,Female,<5 years,503,2017,8309.261632,12/31/2019
Middle SDI,Male,<5 years,503,2018,10808.65851,12/31/2019
Middle SDI,Female,<5 years,503,2018,8360.227905,12/31/2019
Middle SDI,Male,<5 years,503,2019,11081.92065,12/31/2019
Middle SDI,Female,<5 years,503,2019,8514.066329,12/31/2019
Middle SDI,Male,<5 years,493,2000,0,12/31/2019
Middle SDI,Female,<5 years,493,2000,0,12/31/2019
Middle SDI,Male,<5 years,493,2001,0,12/31/2019
Middle SDI,Female,<5 years,493,2001,0,12/31/2019
Middle SDI,Male,<5 years,493,2002,0,12/31/2019
Middle SDI,Female,<5 years,493,2002,0,12/31/2019
Middle SDI,Male,<5 years,493,2003,0,12/31/2019
Middle SDI,Female,<5 years,493,2003,0,12/31/2019
Middle SDI,Male,<5 years,493,2004,0,12/31/2019
Middle SDI,Female,<5 years,493,2004,0,12/31/2019
Middle SDI,Male,<5 years,493,2005,0,12/31/2019
Middle SDI,Female,<5 years,493,2005,0,12/31/2019
Middle SDI,Male,<5 years,493,2006,0,12/31/2019
Middle SDI,Female,<5 years,493,2006,0,12/31/2019
Middle SDI,Male,<5 years,493,2007,0,12/31/2019
Middle SDI,Female,<5 years,493,2007,0,12/31/2019
Middle SDI,Male,<5 years,493,2008,0,12/31/2019
Middle SDI,Female,<5 years,493,2008,0,12/31/2019
Middle SDI,Male,<5 years,493,2009,0,12/31/2019
Middle SDI,Female,<5 years,493,2009,0,12/31/2019
Middle SDI,Male,<5 years,493,2010,0,12/31/2019
Middle SDI,Female,<5 years,493,2010,0,12/31/2019
Middle SDI,Male,<5 years,493,2011,0,12/31/2019
Middle SDI,Female,<5 years,493,2011,0,12/31/2019
Middle SDI,Male,<5 years,493,2012,0,12/31/2019
Middle SDI,Female,<5 years,493,2012,0,12/31/2019
Middle SDI,Male,<5 years,493,2013,0,12/31/2019
Middle SDI,Female,<5 years,493,2013,0,12/31/2019
Middle SDI,Male,<5 years,493,2014,0,12/31/2019
Middle SDI,Female,<5 years,493,2014,0,12/31/2019
Middle SDI,Male,<5 years,493,2015,0,12/31/2019
Middle SDI,Female,<5 years,493,2015,0,12/31/2019
Middle SDI,Male,<5 years,493,2016,0,12/31/2019
Middle SDI,Female,<5 years,493,2016,0,12/31/2019
Middle SDI,Male,<5 years,493,2017,0,12/31/2019
Middle SDI,Female,<5 years,493,2017,0,12/31/2019
Middle SDI,Male,<5 years,493,2018,0,12/31/2019
Middle SDI,Female,<5 years,493,2018,0,12/31/2019
Middle SDI,Male,<5 years,493,2019,0,12/31/2019
Middle SDI,Female,<5 years,493,2019,0,12/31/2019
Middle SDI,Male,5-9 years,493,2000,0,12/31/2019
Middle SDI,Female,5-9 years,493,2000,0,12/31/2019
Middle SDI,Male,5-9 years,493,2001,0,12/31/2019
Middle SDI,Female,5-9 years,493,2001,0,12/31/2019
Middle SDI,Male,5-9 years,493,2002,0,12/31/2019
Middle SDI,Female,5-9 years,493,2002,0,12/31/2019
Middle SDI,Male,5-9 years,493,2003,0,12/31/2019
Middle SDI,Female,5-9 years,493,2003,0,12/31/2019
Middle SDI,Male,5-9 years,493,2004,0,12/31/2019
Middle SDI,Female,5-9 years,493,2004,0,12/31/2019
Middle SDI,Male,5-9 years,493,2005,0,12/31/2019
Middle SDI,Female,5-9 years,493,2005,0,12/31/2019
Middle SDI,Male,5-9 years,493,2006,0,12/31/2019
Middle SDI,Female,5-9 years,493,2006,0,12/31/2019
Middle SDI,Male,5-9 years,493,2007,0,12/31/2019
Middle SDI,Female,5-9 years,493,2007,0,12/31/2019
Middle SDI,Male,5-9 years,493,2008,0,12/31/2019
Middle SDI,Female,5-9 years,493,2008,0,12/31/2019
Middle SDI,Male,5-9 years,493,2009,0,12/31/2019
Middle SDI,Female,5-9 years,493,2009,0,12/31/2019
Middle SDI,Male,5-9 years,493,2010,0,12/31/2019
Middle SDI,Female,5-9 years,493,2010,0,12/31/2019
Middle SDI,Male,5-9 years,493,2011,0,12/31/2019
Middle SDI,Female,5-9 years,493,2011,0,12/31/2019
Middle SDI,Male,5-9 years,493,2012,0,12/31/2019
Middle SDI,Female,5-9 years,493,2012,0,12/31/2019
Middle SDI,Male,5-9 years,493,2013,0,12/31/2019
Middle SDI,Female,5-9 years,493,2013,0,12/31/2019
Middle SDI,Male,5-9 years,493,2014,0,12/31/2019
Middle SDI,Female,5-9 years,493,2014,0,12/31/2019
Middle SDI,Male,5-9 years,493,2015,0,12/31/2019
Middle SDI,Female,5-9 years,493,2015,0,12/31/2019
Middle SDI,Male,5-9 years,493,2016,0,12/31/2019
Middle SDI,Female,5-9 years,493,2016,0,12/31/2019
Middle SDI,Male,5-9 years,493,2017,0,12/31/2019
Middle SDI,Female,5-9 years,493,2017,0,12/31/2019
Middle SDI,Male,5-9 years,493,2018,0,12/31/2019
Middle SDI,Female,5-9 years,493,2018,0,12/31/2019
Middle SDI,Male,5-9 years,493,2019,0,12/31/2019
Middle SDI,Female,5-9 years,493,2019,0,12/31/2019
Middle SDI,Male,10-14 years,493,2000,0,12/31/2019
Middle SDI,Female,10-14 years,493,2000,0,12/31/2019
Middle SDI,Male,10-14 years,493,2001,0,12/31/2019
Middle SDI,Female,10-14 years,493,2001,0,12/31/2019
Middle SDI,Male,10-14 years,493,2002,0,12/31/2019
Middle SDI,Female,10-14 years,493,2002,0,12/31/2019
Middle SDI,Male,10-14 years,493,2003,0,12/31/2019
Middle SDI,Female,10-14 years,493,2003,0,12/31/2019
Middle SDI,Male,10-14 years,493,2004,0,12/31/2019
Middle SDI,Female,10-14 years,493,2004,0,12/31/2019
Middle SDI,Male,10-14 years,493,2005,0,12/31/2019
Middle SDI,Female,10-14 years,493,2005,0,12/31/2019
Middle SDI,Male,10-14 years,493,2006,0,12/31/2019
Middle SDI,Female,10-14 years,493,2006,0,12/31/2019
Middle SDI,Male,10-14 years,493,2007,0,12/31/2019
Middle SDI,Female,10-14 years,493,2007,0,12/31/2019
Middle SDI,Male,10-14 years,493,2008,0,12/31/2019
Middle SDI,Female,10-14 years,493,2008,0,12/31/2019
Middle SDI,Male,10-14 years,493,2009,0,12/31/2019
Middle SDI,Female,10-14 years,493,2009,0,12/31/2019
Middle SDI,Male,10-14 years,493,2010,0,12/31/2019
Middle SDI,Female,10-14 years,493,2010,0,12/31/2019
Middle SDI,Male,10-14 years,493,2011,0,12/31/2019
Middle SDI,Female,10-14 years,493,2011,0,12/31/2019
Middle SDI,Male,10-14 years,493,2012,0,12/31/2019
Middle SDI,Female,10-14 years,493,2012,0,12/31/2019
Middle SDI,Male,10-14 years,493,2013,0,12/31/2019
Middle SDI,Female,10-14 years,493,2013,0,12/31/2019
Middle SDI,Male,10-14 years,493,2014,0,12/31/2019
Middle SDI,Female,10-14 years,493,2014,0,12/31/2019
Middle SDI,Male,10-14 years,493,2015,0,12/31/2019
Middle SDI,Female,10-14 years,493,2015,0,12/31/2019
Middle SDI,Male,10-14 years,493,2016,0,12/31/2019
Middle SDI,Female,10-14 years,493,2016,0,12/31/2019
Middle SDI,Male,10-14 years,493,2017,0,12/31/2019
Middle SDI,Female,10-14 years,493,2017,0,12/31/2019
Middle SDI,Male,10-14 years,493,2018,0,12/31/2019
Middle SDI,Female,10-14 years,493,2018,0,12/31/2019
Middle SDI,Male,10-14 years,493,2019,0,12/31/2019
Middle SDI,Female,10-14 years,493,2019,0,12/31/2019
Middle SDI,Male,15-19 years,493,2000,4677.386989,12/31/2019
Middle SDI,Female,15-19 years,493,2000,3767.36052,12/31/2019
Middle SDI,Male,15-19 years,493,2001,4802.728938,12/31/2019
Middle SDI,Female,15-19 years,493,2001,3859.445795,12/31/2019
Middle SDI,Male,15-19 years,493,2002,4934.79084,12/31/2019
Middle SDI,Female,15-19 years,493,2002,3962.62039,12/31/2019
Middle SDI,Male,15-19 years,493,2003,5061.349185,12/31/2019
Middle SDI,Female,15-19 years,493,2003,4066.479414,12/31/2019
Middle SDI,Male,15-19 years,493,2004,5161.438812,12/31/2019
Middle SDI,Female,15-19 years,493,2004,4153.44025,12/31/2019
Middle SDI,Male,15-19 years,493,2005,5216.512001,12/31/2019
Middle SDI,Female,15-19 years,493,2005,4205.130893,12/31/2019
Middle SDI,Male,15-19 years,493,2006,5217.15658,12/31/2019
Middle SDI,Female,15-19 years,493,2006,4208.056795,12/31/2019
Middle SDI,Male,15-19 years,493,2007,5173.361727,12/31/2019
Middle SDI,Female,15-19 years,493,2007,4170.441126,12/31/2019
Middle SDI,Male,15-19 years,493,2008,5094.304488,12/31/2019
Middle SDI,Female,15-19 years,493,2008,4101.707173,12/31/2019
Middle SDI,Male,15-19 years,493,2009,4996.029473,12/31/2019
Middle SDI,Female,15-19 years,493,2009,4015.431768,12/31/2019
Middle SDI,Male,15-19 years,493,2010,4898.592371,12/31/2019
Middle SDI,Female,15-19 years,493,2010,3925.951982,12/31/2019
Middle SDI,Male,15-19 years,493,2011,4813.588588,12/31/2019
Middle SDI,Female,15-19 years,493,2011,3842.229198,12/31/2019
Middle SDI,Male,15-19 years,493,2012,4740.947566,12/31/2019
Middle SDI,Female,15-19 years,493,2012,3765.251776,12/31/2019
Middle SDI,Male,15-19 years,493,2013,4680.254841,12/31/2019
Middle SDI,Female,15-19 years,493,2013,3697.209387,12/31/2019
Middle SDI,Male,15-19 years,493,2014,4631.075244,12/31/2019
Middle SDI,Female,15-19 years,493,2014,3640.948829,12/31/2019
Middle SDI,Male,15-19 years,493,2015,4594.093771,12/31/2019
Middle SDI,Female,15-19 years,493,2015,3600.060122,12/31/2019
Middle SDI,Male,15-19 years,493,2016,4565.920597,12/31/2019
Middle SDI,Female,15-19 years,493,2016,3587.380041,12/31/2019
Middle SDI,Male,15-19 years,493,2017,4552.281225,12/31/2019
Middle SDI,Female,15-19 years,493,2017,3587.896157,12/31/2019
Middle SDI,Male,15-19 years,493,2018,4552.98906,12/31/2019
Middle SDI,Female,15-19 years,493,2018,3584.323091,12/31/2019
Middle SDI,Male,15-19 years,493,2019,4560.3156,12/31/2019
Middle SDI,Female,15-19 years,493,2019,3581.285143,12/31/2019
Middle SDI,Male,20-24 years,493,2000,13534.14934,12/31/2019
Middle SDI,Female,20-24 years,493,2000,10407.35294,12/31/2019
Middle SDI,Male,20-24 years,493,2001,13711.36262,12/31/2019
Middle SDI,Female,20-24 years,493,2001,10532.17325,12/31/2019
Middle SDI,Male,20-24 years,493,2002,13959.83636,12/31/2019
Middle SDI,Female,20-24 years,493,2002,10699.39041,12/31/2019
Middle SDI,Male,20-24 years,493,2003,14266.78225,12/31/2019
Middle SDI,Female,20-24 years,493,2003,10898.13943,12/31/2019
Middle SDI,Male,20-24 years,493,2004,14597.00019,12/31/2019
Middle SDI,Female,20-24 years,493,2004,11112.01602,12/31/2019
Middle SDI,Male,20-24 years,493,2005,14943.57996,12/31/2019
Middle SDI,Female,20-24 years,493,2005,11347.4273,12/31/2019
Middle SDI,Male,20-24 years,493,2006,15347.75712,12/31/2019
Middle SDI,Female,20-24 years,493,2006,11642.52573,12/31/2019
Middle SDI,Male,20-24 years,493,2007,15783.50815,12/31/2019
Middle SDI,Female,20-24 years,493,2007,11985.64249,12/31/2019
Middle SDI,Male,20-24 years,493,2008,16160.59611,12/31/2019
Middle SDI,Female,20-24 years,493,2008,12311.57108,12/31/2019
Middle SDI,Male,20-24 years,493,2009,16427.18856,12/31/2019
Middle SDI,Female,20-24 years,493,2009,12565.56868,12/31/2019
Middle SDI,Male,20-24 years,493,2010,16585.44678,12/31/2019
Middle SDI,Female,20-24 years,493,2010,12719.15698,12/31/2019
Middle SDI,Male,20-24 years,493,2011,16593.00716,12/31/2019
Middle SDI,Female,20-24 years,493,2011,12721.53213,12/31/2019
Middle SDI,Male,20-24 years,493,2012,16457.6216,12/31/2019
Middle SDI,Female,20-24 years,493,2012,12586.95136,12/31/2019
Middle SDI,Male,20-24 years,493,2013,16233.22431,12/31/2019
Middle SDI,Female,20-24 years,493,2013,12365.96132,12/31/2019
Middle SDI,Male,20-24 years,493,2014,15964.70255,12/31/2019
Middle SDI,Female,20-24 years,493,2014,12106.87747,12/31/2019
Middle SDI,Male,20-24 years,493,2015,15690.9164,12/31/2019
Middle SDI,Female,20-24 years,493,2015,11851.80583,12/31/2019
Middle SDI,Male,20-24 years,493,2016,15440.41031,12/31/2019
Middle SDI,Female,20-24 years,493,2016,11662.34738,12/31/2019
Middle SDI,Male,20-24 years,493,2017,15242.80705,12/31/2019
Middle SDI,Female,20-24 years,493,2017,11510.70726,12/31/2019
Middle SDI,Male,20-24 years,493,2018,15074.06973,12/31/2019
Middle SDI,Female,20-24 years,493,2018,11349.04073,12/31/2019
Middle SDI,Male,20-24 years,493,2019,14908.26764,12/31/2019
Middle SDI,Female,20-24 years,493,2019,11193.77968,12/31/2019
Middle SDI,Male,25-29 years,493,2000,23898.52159,12/31/2019
Middle SDI,Female,25-29 years,493,2000,17447.73524,12/31/2019
Middle SDI,Male,25-29 years,493,2001,23823.98961,12/31/2019
Middle SDI,Female,25-29 years,493,2001,17447.07659,12/31/2019
Middle SDI,Male,25-29 years,493,2002,23758.62391,12/31/2019
Middle SDI,Female,25-29 years,493,2002,17398.21825,12/31/2019
Middle SDI,Male,25-29 years,493,2003,23755.18083,12/31/2019
Middle SDI,Female,25-29 years,493,2003,17353.06263,12/31/2019
Middle SDI,Male,25-29 years,493,2004,23830.67154,12/31/2019
Middle SDI,Female,25-29 years,493,2004,17354.03082,12/31/2019
Middle SDI,Male,25-29 years,493,2005,23998.41228,12/31/2019
Middle SDI,Female,25-29 years,493,2005,17438.67551,12/31/2019
Middle SDI,Male,25-29 years,493,2006,24324.46791,12/31/2019
Middle SDI,Female,25-29 years,493,2006,17666.95991,12/31/2019
Middle SDI,Male,25-29 years,493,2007,24801.75358,12/31/2019
Middle SDI,Female,25-29 years,493,2007,18004.86003,12/31/2019
Middle SDI,Male,25-29 years,493,2008,25325.79832,12/31/2019
Middle SDI,Female,25-29 years,493,2008,18384.81863,12/31/2019
Middle SDI,Male,25-29 years,493,2009,25848.70836,12/31/2019
Middle SDI,Female,25-29 years,493,2009,18773.63589,12/31/2019
Middle SDI,Male,25-29 years,493,2010,26415.93741,12/31/2019
Middle SDI,Female,25-29 years,493,2010,19187.49934,12/31/2019
Middle SDI,Male,25-29 years,493,2011,27041.92183,12/31/2019
Middle SDI,Female,25-29 years,493,2011,19646.14679,12/31/2019
Middle SDI,Male,25-29 years,493,2012,27683.44191,12/31/2019
Middle SDI,Female,25-29 years,493,2012,20135.88209,12/31/2019
Middle SDI,Male,25-29 years,493,2013,28295.45885,12/31/2019
Middle SDI,Female,25-29 years,493,2013,20619.29815,12/31/2019
Middle SDI,Male,25-29 years,493,2014,28802.8813,12/31/2019
Middle SDI,Female,25-29 years,493,2014,21030.3029,12/31/2019
Middle SDI,Male,25-29 years,493,2015,29121.29698,12/31/2019
Middle SDI,Female,25-29 years,493,2015,21290.72006,12/31/2019
Middle SDI,Male,25-29 years,493,2016,29138.29709,12/31/2019
Middle SDI,Female,25-29 years,493,2016,21355.16738,12/31/2019
Middle SDI,Male,25-29 years,493,2017,28919.15037,12/31/2019
Middle SDI,Female,25-29 years,493,2017,21220.72132,12/31/2019
Middle SDI,Male,25-29 years,493,2018,28523.21306,12/31/2019
Middle SDI,Female,25-29 years,493,2018,20897.85722,12/31/2019
Middle SDI,Male,25-29 years,493,2019,27981.1818,12/31/2019
Middle SDI,Female,25-29 years,493,2019,20476.27431,12/31/2019
Middle SDI,Male,30-34 years,493,2000,36279.64741,12/31/2019
Middle SDI,Female,30-34 years,493,2000,24643.57665,12/31/2019
Middle SDI,Male,30-34 years,493,2001,36694.64974,12/31/2019
Middle SDI,Female,30-34 years,493,2001,24841.78562,12/31/2019
Middle SDI,Male,30-34 years,493,2002,37093.05098,12/31/2019
Middle SDI,Female,30-34 years,493,2002,25007.73463,12/31/2019
Middle SDI,Male,30-34 years,493,2003,37422.20434,12/31/2019
Middle SDI,Female,30-34 years,493,2003,25153.5861,12/31/2019
Middle SDI,Male,30-34 years,493,2004,37596.93526,12/31/2019
Middle SDI,Female,30-34 years,493,2004,25248.25076,12/31/2019
Middle SDI,Male,30-34 years,493,2005,37594.8975,12/31/2019
Middle SDI,Female,30-34 years,493,2005,25271.64623,12/31/2019
Middle SDI,Male,30-34 years,493,2006,37461.34601,12/31/2019
Middle SDI,Female,30-34 years,493,2006,25207.28896,12/31/2019
Middle SDI,Male,30-34 years,493,2007,37303.17732,12/31/2019
Middle SDI,Female,30-34 years,493,2007,25104.00102,12/31/2019
Middle SDI,Male,30-34 years,493,2008,37175.70897,12/31/2019
Middle SDI,Female,30-34 years,493,2008,25003.22323,12/31/2019
Middle SDI,Male,30-34 years,493,2009,37167.81958,12/31/2019
Middle SDI,Female,30-34 years,493,2009,24970.23883,12/31/2019
Middle SDI,Male,30-34 years,493,2010,37386.59787,12/31/2019
Middle SDI,Female,30-34 years,493,2010,25077.24925,12/31/2019
Middle SDI,Male,30-34 years,493,2011,37857.81755,12/31/2019
Middle SDI,Female,30-34 years,493,2011,25372.3873,12/31/2019
Middle SDI,Male,30-34 years,493,2012,38536.67107,12/31/2019
Middle SDI,Female,30-34 years,493,2012,25797.89702,12/31/2019
Middle SDI,Male,30-34 years,493,2013,39358.60902,12/31/2019
Middle SDI,Female,30-34 years,493,2013,26302.15852,12/31/2019
Middle SDI,Male,30-34 years,493,2014,40267.58181,12/31/2019
Middle SDI,Female,30-34 years,493,2014,26861.13894,12/31/2019
Middle SDI,Male,30-34 years,493,2015,41228.60005,12/31/2019
Middle SDI,Female,30-34 years,493,2015,27484.12568,12/31/2019
Middle SDI,Male,30-34 years,493,2016,42205.07688,12/31/2019
Middle SDI,Female,30-34 years,493,2016,28226.92807,12/31/2019
Middle SDI,Male,30-34 years,493,2017,43181.81396,12/31/2019
Middle SDI,Female,30-34 years,493,2017,29032.09638,12/31/2019
Middle SDI,Male,30-34 years,493,2018,44072.00345,12/31/2019
Middle SDI,Female,30-34 years,493,2018,29777.53649,12/31/2019
Middle SDI,Male,30-34 years,493,2019,44709.05535,12/31/2019
Middle SDI,Female,30-34 years,493,2019,30366.90133,12/31/2019
Middle SDI,Male,35-39 years,493,2000,46189.50399,12/31/2019
Middle SDI,Female,35-39 years,493,2000,28975.7482,12/31/2019
Middle SDI,Male,35-39 years,493,2001,48256.6906,12/31/2019
Middle SDI,Female,35-39 years,493,2001,30422.72679,12/31/2019
Middle SDI,Male,35-39 years,493,2002,50010.08599,12/31/2019
Middle SDI,Female,35-39 years,493,2002,31572.81259,12/31/2019
Middle SDI,Male,35-39 years,493,2003,51311.90492,12/31/2019
Middle SDI,Female,35-39 years,493,2003,32345.9813,12/31/2019
Middle SDI,Male,35-39 years,493,2004,52243.342,12/31/2019
Middle SDI,Female,35-39 years,493,2004,32827.43548,12/31/2019
Middle SDI,Male,35-39 years,493,2005,52885.18281,12/31/2019
Middle SDI,Female,35-39 years,493,2005,33118.29759,12/31/2019
Middle SDI,Male,35-39 years,493,2006,53335.64739,12/31/2019
Middle SDI,Female,35-39 years,493,2006,33287.28863,12/31/2019
Middle SDI,Male,35-39 years,493,2007,53603.14093,12/31/2019
Middle SDI,Female,35-39 years,493,2007,33402.18113,12/31/2019
Middle SDI,Male,35-39 years,493,2008,53663.23476,12/31/2019
Middle SDI,Female,35-39 years,493,2008,33468.31365,12/31/2019
Middle SDI,Male,35-39 years,493,2009,53540.53511,12/31/2019
Middle SDI,Female,35-39 years,493,2009,33474.91436,12/31/2019
Middle SDI,Male,35-39 years,493,2010,53391.61115,12/31/2019
Middle SDI,Female,35-39 years,493,2010,33441.73966,12/31/2019
Middle SDI,Male,35-39 years,493,2011,53275.48228,12/31/2019
Middle SDI,Female,35-39 years,493,2011,33335.64559,12/31/2019
Middle SDI,Male,35-39 years,493,2012,53231.25527,12/31/2019
Middle SDI,Female,35-39 years,493,2012,33197.49294,12/31/2019
Middle SDI,Male,35-39 years,493,2013,53339.55856,12/31/2019
Middle SDI,Female,35-39 years,493,2013,33100.3527,12/31/2019
Middle SDI,Male,35-39 years,493,2014,53659.49589,12/31/2019
Middle SDI,Female,35-39 years,493,2014,33123.01115,12/31/2019
Middle SDI,Male,35-39 years,493,2015,54178.47049,12/31/2019
Middle SDI,Female,35-39 years,493,2015,33323.01379,12/31/2019
Middle SDI,Male,35-39 years,493,2016,54798.40075,12/31/2019
Middle SDI,Female,35-39 years,493,2016,33759.92743,12/31/2019
Middle SDI,Male,35-39 years,493,2017,55627.2322,12/31/2019
Middle SDI,Female,35-39 years,493,2017,34372.68159,12/31/2019
Middle SDI,Male,35-39 years,493,2018,56678.60514,12/31/2019
Middle SDI,Female,35-39 years,493,2018,35066.52396,12/31/2019
Middle SDI,Male,35-39 years,493,2019,57799.54526,12/31/2019
Middle SDI,Female,35-39 years,493,2019,35792.78705,12/31/2019
Middle SDI,Male,40-44 years,493,2000,81947.05569,12/31/2019
Middle SDI,Female,40-44 years,493,2000,41895.0385,12/31/2019
Middle SDI,Male,40-44 years,493,2001,83855.44892,12/31/2019
Middle SDI,Female,40-44 years,493,2001,42778.44801,12/31/2019
Middle SDI,Male,40-44 years,493,2002,87363.93564,12/31/2019
Middle SDI,Female,40-44 years,493,2002,44350.68042,12/31/2019
Middle SDI,Male,40-44 years,493,2003,92417.48126,12/31/2019
Middle SDI,Female,40-44 years,493,2003,46714.25712,12/31/2019
Middle SDI,Male,40-44 years,493,2004,98003.08058,12/31/2019
Middle SDI,Female,40-44 years,493,2004,49465.99874,12/31/2019
Middle SDI,Male,40-44 years,493,2005,103049.6431,12/31/2019
Middle SDI,Female,40-44 years,493,2005,52215.83036,12/31/2019
Middle SDI,Male,40-44 years,493,2006,106603.9076,12/31/2019
Middle SDI,Female,40-44 years,493,2006,54559.64557,12/31/2019
Middle SDI,Male,40-44 years,493,2007,108639.3506,12/31/2019
Middle SDI,Female,40-44 years,493,2007,56234.78794,12/31/2019
Middle SDI,Male,40-44 years,493,2008,109411.1153,12/31/2019
Middle SDI,Female,40-44 years,493,2008,57191.81677,12/31/2019
Middle SDI,Male,40-44 years,493,2009,109760.3715,12/31/2019
Middle SDI,Female,40-44 years,493,2009,57712.51313,12/31/2019
Middle SDI,Male,40-44 years,493,2010,110566.2876,12/31/2019
Middle SDI,Female,40-44 years,493,2010,58129.94332,12/31/2019
Middle SDI,Male,40-44 years,493,2011,112276.8968,12/31/2019
Middle SDI,Female,40-44 years,493,2011,58628.55355,12/31/2019
Middle SDI,Male,40-44 years,493,2012,114417.4013,12/31/2019
Middle SDI,Female,40-44 years,493,2012,59214.17079,12/31/2019
Middle SDI,Male,40-44 years,493,2013,116546.8462,12/31/2019
Middle SDI,Female,40-44 years,493,2013,59817.61164,12/31/2019
Middle SDI,Male,40-44 years,493,2014,118190.3533,12/31/2019
Middle SDI,Female,40-44 years,493,2014,60298.20022,12/31/2019
Middle SDI,Male,40-44 years,493,2015,119009.2904,12/31/2019
Middle SDI,Female,40-44 years,493,2015,60519.72366,12/31/2019
Middle SDI,Male,40-44 years,493,2016,116791.9061,12/31/2019
Middle SDI,Female,40-44 years,493,2016,60186.53416,12/31/2019
Middle SDI,Male,40-44 years,493,2017,114457.9058,12/31/2019
Middle SDI,Female,40-44 years,493,2017,59762.65976,12/31/2019
Middle SDI,Male,40-44 years,493,2018,114781.3901,12/31/2019
Middle SDI,Female,40-44 years,493,2018,59673.43289,12/31/2019
Middle SDI,Male,40-44 years,493,2019,115703.8647,12/31/2019
Middle SDI,Female,40-44 years,493,2019,59875.16411,12/31/2019
Middle SDI,Male,45-49 years,493,2000,139062.177,12/31/2019
Middle SDI,Female,45-49 years,493,2000,65819.88018,12/31/2019
Middle SDI,Male,45-49 years,493,2001,144899.6477,12/31/2019
Middle SDI,Female,45-49 years,493,2001,68137.04981,12/31/2019
Middle SDI,Male,45-49 years,493,2002,151331.9819,12/31/2019
Middle SDI,Female,45-49 years,493,2002,70190.23957,12/31/2019
Middle SDI,Male,45-49 years,493,2003,156911.6292,12/31/2019
Middle SDI,Female,45-49 years,493,2003,71567.92476,12/31/2019
Middle SDI,Male,45-49 years,493,2004,161344.8414,12/31/2019
Middle SDI,Female,45-49 years,493,2004,72540.64505,12/31/2019
Middle SDI,Male,45-49 years,493,2005,164480.7693,12/31/2019
Middle SDI,Female,45-49 years,493,2005,73493.16946,12/31/2019
Middle SDI,Male,45-49 years,493,2006,166565.7379,12/31/2019
Middle SDI,Female,45-49 years,493,2006,74765.5982,12/31/2019
Middle SDI,Male,45-49 years,493,2007,168760.2113,12/31/2019
Middle SDI,Female,45-49 years,493,2007,76656.86417,12/31/2019
Middle SDI,Male,45-49 years,493,2008,172387.1802,12/31/2019
Middle SDI,Female,45-49 years,493,2008,79580.83918,12/31/2019
Middle SDI,Male,45-49 years,493,2009,177386.6949,12/31/2019
Middle SDI,Female,45-49 years,493,2009,83200.75588,12/31/2019
