location,sex,age_location,cause_id,year,val,last_update
Low SDI,Male,<5 years,1023,2000,33783.74503,12/31/2019
Low SDI,Female,<5 years,1023,2000,47183.83464,12/31/2019
Low SDI,Male,<5 years,1023,2001,34658.93279,12/31/2019
Low SDI,Female,<5 years,1023,2001,48398.30561,12/31/2019
Low SDI,Male,<5 years,1023,2002,35654.05464,12/31/2019
Low SDI,Female,<5 years,1023,2002,49637.43725,12/31/2019
Low SDI,Male,<5 years,1023,2003,36681.32497,12/31/2019
Low SDI,Female,<5 years,1023,2003,50891.33597,12/31/2019
Low SDI,Male,<5 years,1023,2004,37700.61565,12/31/2019
Low SDI,Female,<5 years,1023,2004,52196.89571,12/31/2019
Low SDI,Male,<5 years,1023,2005,38659.42298,12/31/2019
Low SDI,Female,<5 years,1023,2005,53584.27179,12/31/2019
Low SDI,Male,<5 years,1023,2006,39522.10048,12/31/2019
Low SDI,Female,<5 years,1023,2006,55064.2736,12/31/2019
Low SDI,Male,<5 years,1023,2007,40347.8245,12/31/2019
Low SDI,Female,<5 years,1023,2007,56625.27963,12/31/2019
Low SDI,Male,<5 years,1023,2008,41140.07664,12/31/2019
Low SDI,Female,<5 years,1023,2008,58202.04986,12/31/2019
Low SDI,Male,<5 years,1023,2009,41883.99973,12/31/2019
Low SDI,Female,<5 years,1023,2009,59710.9473,12/31/2019
Low SDI,Male,<5 years,1023,2010,42584.63825,12/31/2019
Low SDI,Female,<5 years,1023,2010,61063.59956,12/31/2019
Low SDI,Male,<5 years,1023,2011,43231.19033,12/31/2019
Low SDI,Female,<5 years,1023,2011,62284.28559,12/31/2019
Low SDI,Male,<5 years,1023,2012,43810.31314,12/31/2019
Low SDI,Female,<5 years,1023,2012,63453.40101,12/31/2019
Low SDI,Male,<5 years,1023,2013,44309.4698,12/31/2019
Low SDI,Female,<5 years,1023,2013,64543.84307,12/31/2019
Low SDI,Male,<5 years,1023,2014,44717.30687,12/31/2019
Low SDI,Female,<5 years,1023,2014,65523.84448,12/31/2019
Low SDI,Male,<5 years,1023,2015,45050.30532,12/31/2019
Low SDI,Female,<5 years,1023,2015,66382.95753,12/31/2019
Low SDI,Male,<5 years,1023,2016,45514.47079,12/31/2019
Low SDI,Female,<5 years,1023,2016,67163.71966,12/31/2019
Low SDI,Male,<5 years,1023,2017,45985.24651,12/31/2019
Low SDI,Female,<5 years,1023,2017,67965.45515,12/31/2019
Low SDI,Male,<5 years,1023,2018,46290.17095,12/31/2019
Low SDI,Female,<5 years,1023,2018,68828.7203,12/31/2019
Low SDI,Male,<5 years,1023,2019,46621.95211,12/31/2019
Low SDI,Female,<5 years,1023,2019,69863.87935,12/31/2019
Low SDI,Male,5-9 years,1023,2000,169560.8072,12/31/2019
Low SDI,Female,5-9 years,1023,2000,40344.09777,12/31/2019
Low SDI,Male,5-9 years,1023,2001,175062.906,12/31/2019
Low SDI,Female,5-9 years,1023,2001,41488.56945,12/31/2019
Low SDI,Male,5-9 years,1023,2002,181250.6777,12/31/2019
Low SDI,Female,5-9 years,1023,2002,42680.1178,12/31/2019
Low SDI,Male,5-9 years,1023,2003,187770.0164,12/31/2019
Low SDI,Female,5-9 years,1023,2003,43912.10896,12/31/2019
Low SDI,Male,5-9 years,1023,2004,194403.1996,12/31/2019
Low SDI,Female,5-9 years,1023,2004,45205.76714,12/31/2019
Low SDI,Male,5-9 years,1023,2005,200900.854,12/31/2019
Low SDI,Female,5-9 years,1023,2005,46594.31359,12/31/2019
Low SDI,Male,5-9 years,1023,2006,207228.1019,12/31/2019
Low SDI,Female,5-9 years,1023,2006,48101.03057,12/31/2019
Low SDI,Male,5-9 years,1023,2007,213714.6406,12/31/2019
Low SDI,Female,5-9 years,1023,2007,49740.24408,12/31/2019
Low SDI,Male,5-9 years,1023,2008,220364.2729,12/31/2019
Low SDI,Female,5-9 years,1023,2008,51483.20119,12/31/2019
Low SDI,Male,5-9 years,1023,2009,227156.4852,12/31/2019
Low SDI,Female,5-9 years,1023,2009,53286.86141,12/31/2019
Low SDI,Male,5-9 years,1023,2010,234092.8522,12/31/2019
Low SDI,Female,5-9 years,1023,2010,55104.67336,12/31/2019
Low SDI,Male,5-9 years,1023,2011,240983.3319,12/31/2019
Low SDI,Female,5-9 years,1023,2011,56932.96868,12/31/2019
Low SDI,Male,5-9 years,1023,2012,247736.9919,12/31/2019
Low SDI,Female,5-9 years,1023,2012,58774.44641,12/31/2019
Low SDI,Male,5-9 years,1023,2013,254318.3901,12/31/2019
Low SDI,Female,5-9 years,1023,2013,60567.13666,12/31/2019
Low SDI,Male,5-9 years,1023,2014,260640.0412,12/31/2019
Low SDI,Female,5-9 years,1023,2014,62246.27118,12/31/2019
Low SDI,Male,5-9 years,1023,2015,266719.4764,12/31/2019
Low SDI,Female,5-9 years,1023,2015,63756.57756,12/31/2019
Low SDI,Male,5-9 years,1023,2016,273601.5789,12/31/2019
Low SDI,Female,5-9 years,1023,2016,65161.43271,12/31/2019
Low SDI,Male,5-9 years,1023,2017,280426.5848,12/31/2019
Low SDI,Female,5-9 years,1023,2017,66501.95946,12/31/2019
Low SDI,Male,5-9 years,1023,2018,286143.1377,12/31/2019
Low SDI,Female,5-9 years,1023,2018,67761.50354,12/31/2019
Low SDI,Male,5-9 years,1023,2019,291356.8675,12/31/2019
Low SDI,Female,5-9 years,1023,2019,68961.47529,12/31/2019
Low SDI,Male,10-14 years,1023,2000,140578.923,12/31/2019
Low SDI,Female,10-14 years,1023,2000,114471.3981,12/31/2019
Low SDI,Male,10-14 years,1023,2001,145309.1955,12/31/2019
Low SDI,Female,10-14 years,1023,2001,117582.2421,12/31/2019
Low SDI,Male,10-14 years,1023,2002,150739.6728,12/31/2019
Low SDI,Female,10-14 years,1023,2002,120864.4524,12/31/2019
Low SDI,Male,10-14 years,1023,2003,156409.5147,12/31/2019
Low SDI,Female,10-14 years,1023,2003,124260.48,12/31/2019
Low SDI,Male,10-14 years,1023,2004,162107.6579,12/31/2019
Low SDI,Female,10-14 years,1023,2004,127838.1221,12/31/2019
Low SDI,Male,10-14 years,1023,2005,167582.1621,12/31/2019
Low SDI,Female,10-14 years,1023,2005,131646.184,12/31/2019
Low SDI,Male,10-14 years,1023,2006,172705.9379,12/31/2019
Low SDI,Female,10-14 years,1023,2006,135672.3037,12/31/2019
Low SDI,Male,10-14 years,1023,2007,177844.4008,12/31/2019
Low SDI,Female,10-14 years,1023,2007,139952.6497,12/31/2019
Low SDI,Male,10-14 years,1023,2008,183114.6669,12/31/2019
Low SDI,Female,10-14 years,1023,2008,144465.8693,12/31/2019
Low SDI,Male,10-14 years,1023,2009,188544.572,12/31/2019
Low SDI,Female,10-14 years,1023,2009,149151.7151,12/31/2019
Low SDI,Male,10-14 years,1023,2010,194218.827,12/31/2019
Low SDI,Female,10-14 years,1023,2010,153987.6224,12/31/2019
Low SDI,Male,10-14 years,1023,2011,200113.5744,12/31/2019
Low SDI,Female,10-14 years,1023,2011,159126.386,12/31/2019
Low SDI,Male,10-14 years,1023,2012,206179.8407,12/31/2019
Low SDI,Female,10-14 years,1023,2012,164667.9025,12/31/2019
Low SDI,Male,10-14 years,1023,2013,212385.9556,12/31/2019
Low SDI,Female,10-14 years,1023,2013,170445.449,12/31/2019
Low SDI,Male,10-14 years,1023,2014,218719.1481,12/31/2019
Low SDI,Female,10-14 years,1023,2014,176292.6424,12/31/2019
Low SDI,Male,10-14 years,1023,2015,225261.9177,12/31/2019
Low SDI,Female,10-14 years,1023,2015,182075.0647,12/31/2019
Low SDI,Male,10-14 years,1023,2016,232565.3909,12/31/2019
Low SDI,Female,10-14 years,1023,2016,187970.9323,12/31/2019
Low SDI,Male,10-14 years,1023,2017,240132.2679,12/31/2019
Low SDI,Female,10-14 years,1023,2017,193934.6811,12/31/2019
Low SDI,Male,10-14 years,1023,2018,247408.1406,12/31/2019
Low SDI,Female,10-14 years,1023,2018,199791.2837,12/31/2019
Low SDI,Male,10-14 years,1023,2019,254631.9037,12/31/2019
Low SDI,Female,10-14 years,1023,2019,205573.0187,12/31/2019
Low SDI,Male,15-19 years,1023,2000,178068.586,12/31/2019
Low SDI,Female,15-19 years,1023,2000,204856.6628,12/31/2019
Low SDI,Male,15-19 years,1023,2001,184267.379,12/31/2019
Low SDI,Female,15-19 years,1023,2001,211000.498,12/31/2019
Low SDI,Male,15-19 years,1023,2002,191133.3901,12/31/2019
Low SDI,Female,15-19 years,1023,2002,217128.402,12/31/2019
Low SDI,Male,15-19 years,1023,2003,198232.0926,12/31/2019
Low SDI,Female,15-19 years,1023,2003,223281.7188,12/31/2019
Low SDI,Male,15-19 years,1023,2004,205363.5965,12/31/2019
Low SDI,Female,15-19 years,1023,2004,229532.1869,12/31/2019
Low SDI,Male,15-19 years,1023,2005,212216.4526,12/31/2019
Low SDI,Female,15-19 years,1023,2005,235915.609,12/31/2019
Low SDI,Male,15-19 years,1023,2006,218571.6819,12/31/2019
Low SDI,Female,15-19 years,1023,2006,242531.6126,12/31/2019
Low SDI,Male,15-19 years,1023,2007,224836.0618,12/31/2019
Low SDI,Female,15-19 years,1023,2007,249590.6374,12/31/2019
Low SDI,Male,15-19 years,1023,2008,231223.0074,12/31/2019
Low SDI,Female,15-19 years,1023,2008,257111.0592,12/31/2019
Low SDI,Male,15-19 years,1023,2009,237983.6077,12/31/2019
Low SDI,Female,15-19 years,1023,2009,265128.067,12/31/2019
Low SDI,Male,15-19 years,1023,2010,245433.8625,12/31/2019
Low SDI,Female,15-19 years,1023,2010,273626.0455,12/31/2019
Low SDI,Male,15-19 years,1023,2011,253487.4608,12/31/2019
Low SDI,Female,15-19 years,1023,2011,282711.0249,12/31/2019
Low SDI,Male,15-19 years,1023,2012,261994.8435,12/31/2019
Low SDI,Female,15-19 years,1023,2012,292475.8106,12/31/2019
Low SDI,Male,15-19 years,1023,2013,270866.7777,12/31/2019
Low SDI,Female,15-19 years,1023,2013,302724.6533,12/31/2019
Low SDI,Male,15-19 years,1023,2014,279885.508,12/31/2019
Low SDI,Female,15-19 years,1023,2014,313254.237,12/31/2019
Low SDI,Male,15-19 years,1023,2015,289016.1533,12/31/2019
Low SDI,Female,15-19 years,1023,2015,323950.6101,12/31/2019
Low SDI,Male,15-19 years,1023,2016,299119.8748,12/31/2019
Low SDI,Female,15-19 years,1023,2016,336146.9049,12/31/2019
Low SDI,Male,15-19 years,1023,2017,309998.3745,12/31/2019
Low SDI,Female,15-19 years,1023,2017,349250.4456,12/31/2019
Low SDI,Male,15-19 years,1023,2018,321360.6246,12/31/2019
Low SDI,Female,15-19 years,1023,2018,362357.3778,12/31/2019
Low SDI,Male,15-19 years,1023,2019,333676.7307,12/31/2019
Low SDI,Female,15-19 years,1023,2019,376235.5259,12/31/2019
Low SDI,Male,20-24 years,1023,2000,98380.71736,12/31/2019
Low SDI,Female,20-24 years,1023,2000,140699.5735,12/31/2019
Low SDI,Male,20-24 years,1023,2001,102271.8259,12/31/2019
Low SDI,Female,20-24 years,1023,2001,146033.067,12/31/2019
Low SDI,Male,20-24 years,1023,2002,106655.9194,12/31/2019
Low SDI,Female,20-24 years,1023,2002,151583.4302,12/31/2019
Low SDI,Male,20-24 years,1023,2003,111034.4678,12/31/2019
Low SDI,Female,20-24 years,1023,2003,157009.6591,12/31/2019
Low SDI,Male,20-24 years,1023,2004,115206.9697,12/31/2019
Low SDI,Female,20-24 years,1023,2004,162235.4305,12/31/2019
Low SDI,Male,20-24 years,1023,2005,119012.1983,12/31/2019
Low SDI,Female,20-24 years,1023,2005,167292.4017,12/31/2019
Low SDI,Male,20-24 years,1023,2006,122260.9225,12/31/2019
Low SDI,Female,20-24 years,1023,2006,172149.4105,12/31/2019
Low SDI,Male,20-24 years,1023,2007,125353.8888,12/31/2019
Low SDI,Female,20-24 years,1023,2007,176995.0242,12/31/2019
Low SDI,Male,20-24 years,1023,2008,128537.4711,12/31/2019
Low SDI,Female,20-24 years,1023,2008,181997.6693,12/31/2019
Low SDI,Male,20-24 years,1023,2009,131951.1662,12/31/2019
Low SDI,Female,20-24 years,1023,2009,187135.4394,12/31/2019
Low SDI,Male,20-24 years,1023,2010,135805.0246,12/31/2019
Low SDI,Female,20-24 years,1023,2010,192385.5157,12/31/2019
Low SDI,Male,20-24 years,1023,2011,140106.9081,12/31/2019
Low SDI,Female,20-24 years,1023,2011,197891.4931,12/31/2019
Low SDI,Male,20-24 years,1023,2012,144760.5579,12/31/2019
Low SDI,Female,20-24 years,1023,2012,203857.8172,12/31/2019
Low SDI,Male,20-24 years,1023,2013,149673.6484,12/31/2019
Low SDI,Female,20-24 years,1023,2013,210229.4131,12/31/2019
Low SDI,Male,20-24 years,1023,2014,154690.8337,12/31/2019
Low SDI,Female,20-24 years,1023,2014,216949.1494,12/31/2019
Low SDI,Male,20-24 years,1023,2015,159835.8969,12/31/2019
Low SDI,Female,20-24 years,1023,2015,223997.0021,12/31/2019
Low SDI,Male,20-24 years,1023,2016,165823.4487,12/31/2019
Low SDI,Female,20-24 years,1023,2016,232644.6883,12/31/2019
Low SDI,Male,20-24 years,1023,2017,172460.2266,12/31/2019
Low SDI,Female,20-24 years,1023,2017,242254.7304,12/31/2019
Low SDI,Male,20-24 years,1023,2018,179481.9629,12/31/2019
Low SDI,Female,20-24 years,1023,2018,251894.1489,12/31/2019
Low SDI,Male,20-24 years,1023,2019,187201.1712,12/31/2019
Low SDI,Female,20-24 years,1023,2019,262232.5621,12/31/2019
Low SDI,Male,25-29 years,1023,2000,89111.18558,12/31/2019
Low SDI,Female,25-29 years,1023,2000,119251.902,12/31/2019
Low SDI,Male,25-29 years,1023,2001,92701.39833,12/31/2019
Low SDI,Female,25-29 years,1023,2001,123967.2728,12/31/2019
Low SDI,Male,25-29 years,1023,2002,96712.15349,12/31/2019
Low SDI,Female,25-29 years,1023,2002,128970.8391,12/31/2019
Low SDI,Male,25-29 years,1023,2003,100757.0981,12/31/2019
Low SDI,Female,25-29 years,1023,2003,134091.7381,12/31/2019
Low SDI,Male,25-29 years,1023,2004,104730.3837,12/31/2019
Low SDI,Female,25-29 years,1023,2004,139313.0278,12/31/2019
Low SDI,Male,25-29 years,1023,2005,108414.696,12/31/2019
Low SDI,Female,25-29 years,1023,2005,144526.1208,12/31/2019
Low SDI,Male,25-29 years,1023,2006,111658.2886,12/31/2019
Low SDI,Female,25-29 years,1023,2006,149647.7506,12/31/2019
Low SDI,Male,25-29 years,1023,2007,114733.4687,12/31/2019
Low SDI,Female,25-29 years,1023,2007,154744.9525,12/31/2019
Low SDI,Male,25-29 years,1023,2008,117722.6235,12/31/2019
Low SDI,Female,25-29 years,1023,2008,159759.7464,12/31/2019
Low SDI,Male,25-29 years,1023,2009,120719.2147,12/31/2019
Low SDI,Female,25-29 years,1023,2009,164663.4377,12/31/2019
Low SDI,Male,25-29 years,1023,2010,123947.1649,12/31/2019
Low SDI,Female,25-29 years,1023,2010,169522.3061,12/31/2019
Low SDI,Male,25-29 years,1023,2011,127386.7711,12/31/2019
Low SDI,Female,25-29 years,1023,2011,174385.7841,12/31/2019
Low SDI,Male,25-29 years,1023,2012,131007.1651,12/31/2019
Low SDI,Female,25-29 years,1023,2012,179296.5151,12/31/2019
Low SDI,Male,25-29 years,1023,2013,134864.317,12/31/2019
Low SDI,Female,25-29 years,1023,2013,184351.5105,12/31/2019
Low SDI,Male,25-29 years,1023,2014,138884.3652,12/31/2019
Low SDI,Female,25-29 years,1023,2014,189553.4227,12/31/2019
Low SDI,Male,25-29 years,1023,2015,143104.7176,12/31/2019
Low SDI,Female,25-29 years,1023,2015,194901.4801,12/31/2019
Low SDI,Male,25-29 years,1023,2016,148480.5926,12/31/2019
Low SDI,Female,25-29 years,1023,2016,201645.3981,12/31/2019
Low SDI,Male,25-29 years,1023,2017,154562.0731,12/31/2019
Low SDI,Female,25-29 years,1023,2017,209264.558,12/31/2019
Low SDI,Male,25-29 years,1023,2018,160725.1423,12/31/2019
Low SDI,Female,25-29 years,1023,2018,217011.2881,12/31/2019
Low SDI,Male,25-29 years,1023,2019,167508.4866,12/31/2019
Low SDI,Female,25-29 years,1023,2019,225720.8613,12/31/2019
Low SDI,Male,30-34 years,1023,2000,39838.94117,12/31/2019
Low SDI,Female,30-34 years,1023,2000,79863.10938,12/31/2019
Low SDI,Male,30-34 years,1023,2001,41506.12885,12/31/2019
Low SDI,Female,30-34 years,1023,2001,82972.01703,12/31/2019
Low SDI,Male,30-34 years,1023,2002,43380.37161,12/31/2019
Low SDI,Female,30-34 years,1023,2002,86395.23114,12/31/2019
Low SDI,Male,30-34 years,1023,2003,45290.06747,12/31/2019
Low SDI,Female,30-34 years,1023,2003,90010.80407,12/31/2019
Low SDI,Male,30-34 years,1023,2004,47126.74491,12/31/2019
Low SDI,Female,30-34 years,1023,2004,93663.22546,12/31/2019
Low SDI,Male,30-34 years,1023,2005,48805.1512,12/31/2019
Low SDI,Female,30-34 years,1023,2005,97299.49561,12/31/2019
Low SDI,Male,30-34 years,1023,2006,50249.02432,12/31/2019
Low SDI,Female,30-34 years,1023,2006,100940.8252,12/31/2019
Low SDI,Male,30-34 years,1023,2007,51568.16357,12/31/2019
Low SDI,Female,30-34 years,1023,2007,104669.5582,12/31/2019
Low SDI,Male,30-34 years,1023,2008,52846.87375,12/31/2019
Low SDI,Female,30-34 years,1023,2008,108479.7195,12/31/2019
Low SDI,Male,30-34 years,1023,2009,54181.58435,12/31/2019
Low SDI,Female,30-34 years,1023,2009,112393.1727,12/31/2019
Low SDI,Male,30-34 years,1023,2010,55663.83517,12/31/2019
Low SDI,Female,30-34 years,1023,2010,116345.4392,12/31/2019
Low SDI,Male,30-34 years,1023,2011,57283.0349,12/31/2019
Low SDI,Female,30-34 years,1023,2011,120340.2492,12/31/2019
Low SDI,Male,30-34 years,1023,2012,58976.65029,12/31/2019
Low SDI,Female,30-34 years,1023,2012,124427.904,12/31/2019
Low SDI,Male,30-34 years,1023,2013,60704.02819,12/31/2019
Low SDI,Female,30-34 years,1023,2013,128522.3083,12/31/2019
Low SDI,Male,30-34 years,1023,2014,62424.10177,12/31/2019
Low SDI,Female,30-34 years,1023,2014,132581.8537,12/31/2019
Low SDI,Male,30-34 years,1023,2015,64171.54092,12/31/2019
Low SDI,Female,30-34 years,1023,2015,136656.3439,12/31/2019
Low SDI,Male,30-34 years,1023,2016,66411.11257,12/31/2019
Low SDI,Female,30-34 years,1023,2016,141434.4129,12/31/2019
Low SDI,Male,30-34 years,1023,2017,68902.051,12/31/2019
Low SDI,Female,30-34 years,1023,2017,146436.1876,12/31/2019
Low SDI,Male,30-34 years,1023,2018,71339.29281,12/31/2019
Low SDI,Female,30-34 years,1023,2018,151283.8416,12/31/2019
Low SDI,Male,30-34 years,1023,2019,74008.15482,12/31/2019
Low SDI,Female,30-34 years,1023,2019,156501.2214,12/31/2019
Low SDI,Male,35-39 years,1023,2000,41163.85083,12/31/2019
Low SDI,Female,35-39 years,1023,2000,84039.66418,12/31/2019
Low SDI,Male,35-39 years,1023,2001,42679.03241,12/31/2019
Low SDI,Female,35-39 years,1023,2001,86909.15077,12/31/2019
Low SDI,Male,35-39 years,1023,2002,44313.75262,12/31/2019
Low SDI,Female,35-39 years,1023,2002,89976.76693,12/31/2019
Low SDI,Male,35-39 years,1023,2003,45984.87787,12/31/2019
Low SDI,Female,35-39 years,1023,2003,93120.41446,12/31/2019
Low SDI,Male,35-39 years,1023,2004,47684.76399,12/31/2019
Low SDI,Female,35-39 years,1023,2004,96376.83387,12/31/2019
Low SDI,Male,35-39 years,1023,2005,49386.0344,12/31/2019
Low SDI,Female,35-39 years,1023,2005,99716.99966,12/31/2019
Low SDI,Male,35-39 years,1023,2006,51038.92246,12/31/2019
Low SDI,Female,35-39 years,1023,2006,103219.4026,12/31/2019
Low SDI,Male,35-39 years,1023,2007,52693.81328,12/31/2019
Low SDI,Female,35-39 years,1023,2007,107022.8637,12/31/2019
Low SDI,Male,35-39 years,1023,2008,54353.43763,12/31/2019
Low SDI,Female,35-39 years,1023,2008,111081.1272,12/31/2019
Low SDI,Male,35-39 years,1023,2009,55989.91007,12/31/2019
Low SDI,Female,35-39 years,1023,2009,115222.7524,12/31/2019
Low SDI,Male,35-39 years,1023,2010,57649.09596,12/31/2019
Low SDI,Female,35-39 years,1023,2010,119420.5571,12/31/2019
Low SDI,Male,35-39 years,1023,2011,59306.19903,12/31/2019
Low SDI,Female,35-39 years,1023,2011,123743.8382,12/31/2019
Low SDI,Male,35-39 years,1023,2012,60930.58551,12/31/2019
Low SDI,Female,35-39 years,1023,2012,128268.7831,12/31/2019
Low SDI,Male,35-39 years,1023,2013,62550.98034,12/31/2019
Low SDI,Female,35-39 years,1023,2013,132966.1302,12/31/2019
Low SDI,Male,35-39 years,1023,2014,64221.18673,12/31/2019
Low SDI,Female,35-39 years,1023,2014,137879.9427,12/31/2019
Low SDI,Male,35-39 years,1023,2015,65994.80216,12/31/2019
Low SDI,Female,35-39 years,1023,2015,142975.0978,12/31/2019
Low SDI,Male,35-39 years,1023,2016,68230.25312,12/31/2019
Low SDI,Female,35-39 years,1023,2016,148752.678,12/31/2019
Low SDI,Male,35-39 years,1023,2017,70756.34567,12/31/2019
Low SDI,Female,35-39 years,1023,2017,154639.8251,12/31/2019
Low SDI,Male,35-39 years,1023,2018,73342.4232,12/31/2019
Low SDI,Female,35-39 years,1023,2018,159832.0304,12/31/2019
Low SDI,Male,35-39 years,1023,2019,76150.33501,12/31/2019
Low SDI,Female,35-39 years,1023,2019,164594.9321,12/31/2019
Low SDI,Male,40-44 years,1023,2000,153894.3936,12/31/2019
Low SDI,Female,40-44 years,1023,2000,369481.3661,12/31/2019
Low SDI,Male,40-44 years,1023,2001,158738.0855,12/31/2019
Low SDI,Female,40-44 years,1023,2001,381664.1067,12/31/2019
Low SDI,Male,40-44 years,1023,2002,163556.3162,12/31/2019
Low SDI,Female,40-44 years,1023,2002,394817.6072,12/31/2019
Low SDI,Male,40-44 years,1023,2003,168411.8766,12/31/2019
Low SDI,Female,40-44 years,1023,2003,408600.0169,12/31/2019
Low SDI,Male,40-44 years,1023,2004,173424.463,12/31/2019
Low SDI,Female,40-44 years,1023,2004,422443.2223,12/31/2019
Low SDI,Male,40-44 years,1023,2005,178727.296,12/31/2019
Low SDI,Female,40-44 years,1023,2005,435861.5187,12/31/2019
Low SDI,Male,40-44 years,1023,2006,184413.1027,12/31/2019
Low SDI,Female,40-44 years,1023,2006,449167.5074,12/31/2019
Low SDI,Male,40-44 years,1023,2007,190492.7716,12/31/2019
Low SDI,Female,40-44 years,1023,2007,463058.8345,12/31/2019
Low SDI,Male,40-44 years,1023,2008,196871.8261,12/31/2019
Low SDI,Female,40-44 years,1023,2008,477504.9695,12/31/2019
Low SDI,Male,40-44 years,1023,2009,203542.4474,12/31/2019
Low SDI,Female,40-44 years,1023,2009,493061.7386,12/31/2019
Low SDI,Male,40-44 years,1023,2010,210401.7038,12/31/2019
Low SDI,Female,40-44 years,1023,2010,509908.1141,12/31/2019
Low SDI,Male,40-44 years,1023,2011,217266.9317,12/31/2019
Low SDI,Female,40-44 years,1023,2011,528356.2626,12/31/2019
Low SDI,Male,40-44 years,1023,2012,224158.2694,12/31/2019
Low SDI,Female,40-44 years,1023,2012,548610.5522,12/31/2019
Low SDI,Male,40-44 years,1023,2013,231125.8043,12/31/2019
Low SDI,Female,40-44 years,1023,2013,570444.1279,12/31/2019
Low SDI,Male,40-44 years,1023,2014,238149.886,12/31/2019
Low SDI,Female,40-44 years,1023,2014,593039.9349,12/31/2019
Low SDI,Male,40-44 years,1023,2015,245517.5242,12/31/2019
Low SDI,Female,40-44 years,1023,2015,616367.4059,12/31/2019
Low SDI,Male,40-44 years,1023,2016,253980.6543,12/31/2019
Low SDI,Female,40-44 years,1023,2016,641829.6778,12/31/2019
Low SDI,Male,40-44 years,1023,2017,263023.2452,12/31/2019
Low SDI,Female,40-44 years,1023,2017,668058.9185,12/31/2019
Low SDI,Male,40-44 years,1023,2018,272571.2756,12/31/2019
Low SDI,Female,40-44 years,1023,2018,692941.1325,12/31/2019
Low SDI,Male,40-44 years,1023,2019,283399.9437,12/31/2019
Low SDI,Female,40-44 years,1023,2019,717597.5875,12/31/2019
Low SDI,Male,45-49 years,1023,2000,93803.63077,12/31/2019
Low SDI,Female,45-49 years,1023,2000,199950.0263,12/31/2019
Low SDI,Male,45-49 years,1023,2001,95665.55894,12/31/2019
Low SDI,Female,45-49 years,1023,2001,204963.8457,12/31/2019
Low SDI,Male,45-49 years,1023,2002,97897.57301,12/31/2019
Low SDI,Female,45-49 years,1023,2002,211516.3951,12/31/2019
Low SDI,Male,45-49 years,1023,2003,100471.2293,12/31/2019
Low SDI,Female,45-49 years,1023,2003,219125.8751,12/31/2019
Low SDI,Male,45-49 years,1023,2004,103342.8887,12/31/2019
Low SDI,Female,45-49 years,1023,2004,227107.6504,12/31/2019
Low SDI,Male,45-49 years,1023,2005,106483.9763,12/31/2019
Low SDI,Female,45-49 years,1023,2005,234886.6906,12/31/2019
Low SDI,Male,45-49 years,1023,2006,109986.3517,12/31/2019
Low SDI,Female,45-49 years,1023,2006,242517.8865,12/31/2019
Low SDI,Male,45-49 years,1023,2007,113810.8996,12/31/2019
Low SDI,Female,45-49 years,1023,2007,250441.1972,12/31/2019
Low SDI,Male,45-49 years,1023,2008,117886.0087,12/31/2019
Low SDI,Female,45-49 years,1023,2008,258825.1046,12/31/2019
Low SDI,Male,45-49 years,1023,2009,122101.6148,12/31/2019
Low SDI,Female,45-49 years,1023,2009,267615.7587,12/31/2019
Low SDI,Male,45-49 years,1023,2010,126292.5753,12/31/2019
Low SDI,Female,45-49 years,1023,2010,276749.8495,12/31/2019
Low SDI,Male,45-49 years,1023,2011,130415.714,12/31/2019
Low SDI,Female,45-49 years,1023,2011,286418.1265,12/31/2019
Low SDI,Male,45-49 years,1023,2012,134603.6987,12/31/2019
Low SDI,Female,45-49 years,1023,2012,296744.9978,12/31/2019
Low SDI,Male,45-49 years,1023,2013,138898.5078,12/31/2019
Low SDI,Female,45-49 years,1023,2013,307525.4888,12/31/2019
Low SDI,Male,45-49 years,1023,2014,143458.9137,12/31/2019
Low SDI,Female,45-49 years,1023,2014,319001.1009,12/31/2019
Low SDI,Male,45-49 years,1023,2015,148413.8953,12/31/2019
Low SDI,Female,45-49 years,1023,2015,331202.3932,12/31/2019
Low SDI,Male,45-49 years,1023,2016,154076.0268,12/31/2019
Low SDI,Female,45-49 years,1023,2016,344865.5816,12/31/2019
Low SDI,Male,45-49 years,1023,2017,160216.331,12/31/2019
Low SDI,Female,45-49 years,1023,2017,359718.3903,12/31/2019
Low SDI,Male,45-49 years,1023,2018,166865.7965,12/31/2019
Low SDI,Female,45-49 years,1023,2018,375603.3803,12/31/2019
Low SDI,Male,45-49 years,1023,2019,174204.4529,12/31/2019
Low SDI,Female,45-49 years,1023,2019,392574.1303,12/31/2019
Low SDI,Male,50-54 years,1023,2000,63716.71546,12/31/2019
Low SDI,Female,50-54 years,1023,2000,121064.7773,12/31/2019
Low SDI,Male,50-54 years,1023,2001,66355.68137,12/31/2019
Low SDI,Female,50-54 years,1023,2001,126869.7135,12/31/2019
Low SDI,Male,50-54 years,1023,2002,68786.4259,12/31/2019
Low SDI,Female,50-54 years,1023,2002,133116.5667,12/31/2019
Low SDI,Male,50-54 years,1023,2003,71093.23889,12/31/2019
Low SDI,Female,50-54 years,1023,2003,139678.1986,12/31/2019
Low SDI,Male,50-54 years,1023,2004,73590.3405,12/31/2019
Low SDI,Female,50-54 years,1023,2004,146628.6992,12/31/2019
Low SDI,Male,50-54 years,1023,2005,76826.54872,12/31/2019
Low SDI,Female,50-54 years,1023,2005,152918.8741,12/31/2019
Low SDI,Male,<5 years,493,2000,0,12/31/2019
